File,Sent_ID,Sentence,Length,Category,Average Dependency,sub ID,subject,sub_subset_words,sub_subset_length,sub_subset_char_length,sub_direction,obl ID,obl,obl_subset_words,obl_subset_length,obl_subset_char_length,obl_direction 
../../UD_Hindi-HDTB\hi_hdtb-ud-train.conllu,10487,बाद में उन्होंने एमबीबीएस पाठ्यक्रम में आयुर्वेद पढ़ाने की घोषणा कर डाली तो इंडियन मेडिकल एसोसिएशन ने मंत्री के खिलाफ मोर्चा खोल दिया ।,24,obl_sv,2.727272727272727,3,उन्होंने,['उन्होंने'],1,8,No Direction,1,बाद,['बाद में'],1,6,LR
../../UD_Hindi-HDTB\hi_hdtb-ud-train.conllu,10494,कन्या भ्रूण हत्या को लेकर तो रामदास ने यहां तक कहा कि वह स्टिंग ऑपरेशन चलाएंगे लेकिन साल के अंत होने तक उन्होंने ऐसी कोई पहल नहीं की ।,29,s_obl_v,3.0,7,रामदास,['रामदास ने'],1,8,LR,9,यहां,['यहां तक'],1,6,LR
../../UD_Hindi-HDTB\hi_hdtb-ud-train.conllu,10497,एम्स में शुल्क वृद्धि को लेकर भी स्वास्थ्य मंत्रालय को भारी आलोचना का सामना करना पड़ा ।,17,obl_sv,2.8666666666666667,9,मंत्रालय,"['स्वास्थ्य', 'मंत्रालय को']",2,19,Both,1,एम्स,['एम्स में'],1,7,LR
../../UD_Hindi-HDTB\hi_hdtb-ud-train.conllu,10505,"एकल जज ने कलेक्टर के आदेश पर रोक लगा दी और बाद में ६ अक्टूबर १९९९ को अपने फैसले में पूरी चयन प्रक्रिया तो रद्द नहीं की, पर नियुक्ति के लिए नई सूची तैयार करने का निर्देश दिया ।",39,s_obl_v,4.405405405405405,2,जज,"['एकल', 'जज ने']",2,7,Both,6,आदेश,"['कलेक्टर के', 'आदेश पर']",2,15,Both
../../UD_Hindi-HDTB\hi_hdtb-ud-train.conllu,10510,खंडपीठ ने अपने १८वें फैसले में कहा कि कार्यस्थल पर अपने से वरिष्ठ पर हमला करना घोर अनुशासनहीनता है ।,20,s_obl_v,3.3333333333333335,1,खंडपीठ,['खंडपीठ ने'],1,8,LR,5,फैसले,"['अपने', '१८वें', 'फैसले में']",3,17,RL
../../UD_Hindi-HDTB\hi_hdtb-ud-train.conllu,10514,सुप्रीम कोर्ट ने भागकर शादी करने वाले अल्प वयस्क युगलों के खिलाफ कार्रवाई करने से इनकार करने के दिल्ली हाईकोर्ट के विवादास्पद फैसले पर रोक लगा दी है ।,29,s_obl_v,2.4814814814814814,2,कोर्ट,"['सुप्रीम', 'कोर्ट ने']",2,14,Both,23,फैसले,"['करने', 'करने', 'करने', 'भागकर', 'शादी', 'वाले', 'वयस्क', 'अल्प', 'युगलों के', 'युगलों खिलाफ', 'कार्रवाई', 'से', 'इनकार', 'दिल्ली', 'हाईकोर्ट के', 'विवादास्पद', 'फैसले पर']",17,101,RL
../../UD_Hindi-HDTB\hi_hdtb-ud-train.conllu,10519,सुप्रीम कोर्ट इस पूरे मामले में देश भर में प्रचलित विवाह परंपराओं और पद्धतिओं को ध्यान में रखते हुए विचार करेगी ।,22,s_obl_v,3.45,2,कोर्ट,"['कोर्ट', 'सुप्रीम']",2,12,RL,5,मामले,"['इस', 'पूरे', 'मामले में']",3,14,RL
../../UD_Hindi-HDTB\hi_hdtb-ud-train.conllu,10524,"हाईकोर्ट ने १५ वर्ष से अधिक आयु की अवयस्क लड़कियों द्वारा भागकर अपनी पसंद से शादी करने के तीन मामलों की सुनवाई करते हुए कहा था कि १५ साल से अधिक आयु की अवयस्क लड़की की शादी गैरकानूनी नहीं है, यदि यह उसकी अपनी इच्छा से हुई है और ऐसे मामले में लड़की को जबरदस्ती नारी निकेतन नहीं भेजा जा सकता ।",62,s_obl_v,3.0833333333333335,10,लड़कियों,"['अधिक', '१५', 'वर्ष से', 'आयु की', 'अवयस्क', 'लड़कियों द्वारा']",6,37,RL,14,पसंद,"['अपनी', 'पसंद से']",2,10,Both
../../UD_Hindi-HDTB\hi_hdtb-ud-train.conllu,10524,"हाईकोर्ट ने १५ वर्ष से अधिक आयु की अवयस्क लड़कियों द्वारा भागकर अपनी पसंद से शादी करने के तीन मामलों की सुनवाई करते हुए कहा था कि १५ साल से अधिक आयु की अवयस्क लड़की की शादी गैरकानूनी नहीं है, यदि यह उसकी अपनी इच्छा से हुई है और ऐसे मामले में लड़की को जबरदस्ती नारी निकेतन नहीं भेजा जा सकता ।",62,s_obl_v,3.0833333333333335,43,यह,['यह'],1,2,No Direction,46,इच्छा,"['उसकी', 'अपनी', 'इच्छा से']",3,15,RL
../../UD_Hindi-HDTB\hi_hdtb-ud-train.conllu,10531,उमा भारती ने 'अमर उजाला' को बताया कि वह सोनिया गांधी के खिलाफ अपना प्रत्याशी उतारने का निश्चय कर चुकी हैं ।,22,s_obl_v,3.4,11,वह,['वह'],1,2,No Direction,13,गांधी,"['सोनिया', 'गांधी के', 'गांधी खिलाफ']",3,23,LR
../../UD_Hindi-HDTB\hi_hdtb-ud-train.conllu,10534,इसके लिए उन्होंने भाजपा अध्यक्ष राजनाथ सिंह को लिखकर समर्थन भी मांगा है ।,14,obl_sv,2.9166666666666665,3,उन्होंने,['उन्होंने'],1,8,No Direction,1,इसके,['इसके लिए'],1,7,LR
../../UD_Hindi-HDTB\hi_hdtb-ud-train.conllu,10537,उन्होंने कहा कि ३० अप्रैल तक पार्टी को झंडा और चुनाव चिह्न दोनों मिल जाएगें ।,16,obl_sv,4.0,9,झंडा,"['झंडा', 'चिह्न', 'और', 'चुनाव']",4,16,LR,5,अप्रैल,"['३०', 'अप्रैल तक']",2,10,Both
../../UD_Hindi-HDTB\hi_hdtb-ud-train.conllu,10539,सूत्रों के मुताबिक वह अपनी पार्टी को वामपंथियों से सीख लेकर उसी तरह का आकार देंगी ।,17,obl_sv,3.8,6,पार्टी,"['अपनी', 'पार्टी को']",2,12,Both,1,सूत्रों,"['सूत्रों के', 'सूत्रों मुताबिक']",2,23,LR
../../UD_Hindi-HDTB\hi_hdtb-ud-train.conllu,10541,इसके स्थान पर जिला मंडल योजना की प्रणाली शुरू होनी चाहिए ।,12,obl_sv,2.0,8,प्रणाली,"['प्रणाली', 'जिला', 'मंडल', 'योजना की']",4,22,RL,2,स्थान,"['इसके', 'स्थान पर']",2,11,Both
../../UD_Hindi-HDTB\hi_hdtb-ud-train.conllu,10542,पार्टी सूत्रों का कहना है कि शुक्रवार को पार्टी अध्यक्ष लालकृष्ण आडवाणी अपनी नई टीम की घोषणा करने जा रहे हैं ।,22,obl_sv,3.4,12,आडवाणी,"['आडवाणी', 'अध्यक्ष', 'पार्टी', 'लालकृष्ण']",4,27,RL,7,शुक्रवार,['शुक्रवार को'],1,10,LR
../../UD_Hindi-HDTB\hi_hdtb-ud-train.conllu,10547,डॉ. जोशी ने कहा है कि उन्हें आडवाणी के अध्यक्ष बनने की सूचना टीवी के माध्यम से मिली ।,19,s_obl_v,3.5294117647058822,13,सूचना,"['सूचना', 'बनने', 'अध्यक्ष', 'आडवाणी के', 'की']",5,26,RL,16,माध्यम,"['टीवी के', 'माध्यम से']",2,14,Both
../../UD_Hindi-HDTB\hi_hdtb-ud-train.conllu,10554,"मीडिया में इस तरह की खबरें आ रही थीं कि प्रमोद महाजन को पदाधिकारियों की सूची से हटाया जा सकता है, लेकिन पार्टी सूत्रों का कहना है कि वे अपने पद पर डटे रहेंगे ।",35,s_obl_v,3.272727272727273,30,वे,['वे'],1,2,No Direction,32,पद,"['अपने', 'पद पर']",2,8,Both
../../UD_Hindi-HDTB\hi_hdtb-ud-train.conllu,10580,देसी तकनीक पर आधारित उपकरण बनाने वाले इन कारीगरों को पक्का विश्वास है कि चाहे इलेक्ट्रॉनिक बाजार में कितने ही अत्याधुनिक उपकरण आ जाएं लेकिन उनके उपकरण सदैव बाजार में अपनी उपस्थिति बनाए रखेंगे ।,35,obl_sv,2.9696969696969697,22,उपकरण,"['उपकरण', 'कितने', 'ही', 'अत्याधुनिक']",4,22,RL,17,बाजार,"['इलेक्ट्रॉनिक', 'बाजार में']",2,20,Both
../../UD_Hindi-HDTB\hi_hdtb-ud-train.conllu,10583,गोल्डमैन के मुताबिक रावण की गर्दन में 9 रत्नों का एक ऐसा हार था जिससे उसके सिर के 9 प्रतिबिम्ब बनते थे और इससे लगता था कि वह 10 सिरवाला है ।,32,obl_sv,2.6,20,प्रतिबिम्ब,"['प्रतिबिम्ब', 'उसके', 'सिर के', '9']",4,20,RL,15,जिससे,['जिससे'],1,5,No Direction
../../UD_Hindi-HDTB\hi_hdtb-ud-train.conllu,10583,गोल्डमैन के मुताबिक रावण की गर्दन में 9 रत्नों का एक ऐसा हार था जिससे उसके सिर के 9 प्रतिबिम्ब बनते थे और इससे लगता था कि वह 10 सिरवाला है ।,32,obl_vs,2.6,30,सिरवाला,"['सिरवाला', 'कि', 'वह', '10', 'है']",5,15,RL,24,इससे,['इससे'],1,4,No Direction
../../UD_Hindi-HDTB\hi_hdtb-ud-train.conllu,10592,हनुमान को लक्ष्मण के लिए संजीवनी बूटी लाने के लिए कितनी रफ्तार से उड़ान भरनी पड़ी थी या कुंभकरण कितने महीने तक सोता था जैसे सवालों का वे उत्तर ढूंढ़ते रहे हैं ।,33,s_obl_v,3.096774193548387,19,कुंभकरण,['कुंभकरण'],1,7,No Direction,21,महीने,"['कितने', 'महीने तक']",2,12,Both
../../UD_Hindi-HDTB\hi_hdtb-ud-train.conllu,10593,उन्होंने 'बंदर कितनी तेजी से उड़ान भरते थे और राक्षस कितने समय तक सोते थे' विषय पर आयोजित एक व्याख्यान में कई अनुत्तरित प्रश्नों का उत्तर देने की कोशिश की ।,31,s_obl_v,3.413793103448276,11,राक्षस,['राक्षस'],1,6,No Direction,13,समय,"['कितने', 'समय तक']",2,10,Both
../../UD_Hindi-HDTB\hi_hdtb-ud-train.conllu,10593,उन्होंने 'बंदर कितनी तेजी से उड़ान भरते थे और राक्षस कितने समय तक सोते थे' विषय पर आयोजित एक व्याख्यान में कई अनुत्तरित प्रश्नों का उत्तर देने की कोशिश की ।,31,s_obl_v,3.413793103448276,1,उन्होंने,['उन्होंने'],1,8,No Direction,22,व्याख्यान,"['आयोजित', 'भरते', 'बंदर', 'कितनी', 'तेजी से', 'उड़ान', 'थे', 'सोते', 'और', 'राक्षस', 'कितने', 'समय तक', 'थे', 'विषय पर', 'एक', 'व्याख्यान में']",16,76,RL
../../UD_Hindi-HDTB\hi_hdtb-ud-train.conllu,10596,इसके आधार पर उन्होंने यह जानने की कोशिश की है कि कुंभकरण और मेघनाद के वध में कितने समय का फासला था और राम - रावण युद्ध कब तक चला ।,30,s_obl_v,3.0357142857142856,27,युद्ध,"['युद्ध', 'रावण', 'राम']",3,12,RL,28,कब,['कब तक'],1,4,LR
../../UD_Hindi-HDTB\hi_hdtb-ud-train.conllu,10597,उन्होंने कहा कि कुछ प्राचीन विद्वानों ने यह निष्कर्ष निकाला है कि हनुमान ने संजीवनी बूटी लाने के लिए लगभग 660 किलोमीटर प्रति घंटे की रफ्तार से उड़ान भरी थी ।,31,s_obl_v,3.8620689655172415,13,हनुमान,['हनुमान ने'],1,8,LR,26,रफ्तार,"['किलोमीटर', '660', 'लगभग', 'प्रति', 'घंटे की', 'रफ्तार से']",6,34,Both
../../UD_Hindi-HDTB\hi_hdtb-ud-train.conllu,10601,"पासपोर्ट समय पर नहीं मिलने से हताश गिरिजा ने अब न्यूयॉर्क जाने का निर्णय रद्द कर दिया है, क्योंकि वीजा और टिकट लेना अभी बाकी है ।",27,s_obl_v,2.52,1,पासपोर्ट,['पासपोर्ट'],1,8,No Direction,2,समय,['समय पर'],1,5,LR
../../UD_Hindi-HDTB\hi_hdtb-ud-train.conllu,10601,"पासपोर्ट समय पर नहीं मिलने से हताश गिरिजा ने अब न्यूयॉर्क जाने का निर्णय रद्द कर दिया है, क्योंकि वीजा और टिकट लेना अभी बाकी है ।",27,s_obl_v,2.52,24,लेना,"['लेना', 'वीजा', 'टिकट', 'और']",4,14,RL,25,अभी,['अभी'],1,3,No Direction
../../UD_Hindi-HDTB\hi_hdtb-ud-train.conllu,10604,"भोजपुरी भाषा में अपनी परेशानियां बताते हुए गिरिजा ने कहा कि मैंने संबंधित अधिकारियों के पास पहुंचकर समय पर पासपोर्ट हासिल करने की कोशिश की, लेकिन मुझे सफलता नहीं मिली ।",31,s_obl_v,3.5517241379310347,12,मैंने,['मैंने'],1,5,No Direction,18,समय,['समय पर'],1,5,LR
../../UD_Hindi-HDTB\hi_hdtb-ud-train.conllu,10607,लेकिन अधिकारियों के लिए वह महत्वहीन रही ।,8,obl_sv,2.8333333333333335,5,वह,['वह'],1,2,No Direction,2,अधिकारियों,"['अधिकारियों के', 'अधिकारियों लिए']",2,25,LR
../../UD_Hindi-HDTB\hi_hdtb-ud-train.conllu,10609,"डीजल, पेट्रोल व रसोई गैस के दाम भले आसमान छूने लगें, लेकिन लालू के राज्य में प्लेटफॉर्म टिकट का मूल्य कम होने जा रहा है ।",26,obl_sv,3.0,22,मूल्य,"['मूल्य', 'प्लेटफॉर्म', 'टिकट का']",3,21,RL,17,राज्य,"['लालू के', 'राज्य में']",2,14,Both
../../UD_Hindi-HDTB\hi_hdtb-ud-train.conllu,10611,"वजन तौलने वाली मशीन से मिलने वाले इस प्लेटफार्म टिकट का डिजाइन एकदम नया होगा, जिसमें यात्री का वजन व भाग्य भी अंकित होगा ।",25,obl_sv,2.5652173913043477,20,वजन,"['वजन', 'यात्री का', 'भाग्य', 'व', 'भी']",5,19,Both,17,जिसमें,['जिसमें'],1,6,No Direction
../../UD_Hindi-HDTB\hi_hdtb-ud-train.conllu,10615,इसके लिए यह तय किया गया कि प्लेटफार्म पर लगीं वजन तौलने वाली मशीनों से ही लोगों को प्लेटफॉर्म टिकट मिल जाए ।,23,obl_sv,3.1904761904761907,20,टिकट,"['टिकट', 'प्लेटफॉर्म']",2,14,RL,14,मशीनों,"['तौलने', 'वजन', 'लगीं', 'प्लेटफार्म पर', 'वाली', 'मशीनों से', 'ही']",7,38,LR
../../UD_Hindi-HDTB\hi_hdtb-ud-train.conllu,10618,आम लोगों को इसका फायदा यह होगा कि तीन की जगह दो रुपये में प्लेटफॉर्म टिकट मिलेगा और इसी में वजन व भाग्य भी अंकित होंगे ।,27,obl_sv,3.4,21,वजन,"['वजन', 'भाग्य', 'व', 'भी']",4,11,LR,19,इसी,['इसी में'],1,6,LR
../../UD_Hindi-HDTB\hi_hdtb-ud-train.conllu,10625,प्लेटफार्म टिकट पर लोगों का भाग्य व वजन भी अंकित होगा ।,12,obl_sv,2.4,6,भाग्य,"['भाग्य', 'लोगों का', 'वजन', 'व', 'भी']",5,18,Both,2,टिकट,"['प्लेटफार्म', 'टिकट पर']",2,16,Both
../../UD_Hindi-HDTB\hi_hdtb-ud-train.conllu,10649,जबकि प्रधानमंत्री इस मुद्दे पर खुली बहस की वकालत कर चुके हैं ।,13,s_obl_v,3.1818181818181817,2,प्रधानमंत्री,['प्रधानमंत्री'],1,12,No Direction,4,मुद्दे,"['इस', 'मुद्दे पर']",2,10,Both
../../UD_Hindi-HDTB\hi_hdtb-ud-train.conllu,10651,केंद्रीय तकनीक एवं विज्ञान मंत्री कपिल सिब्बल के बयान पर उन्होंने कोई टिथी नहीं की ।,16,obl_sv,2.2142857142857144,11,उन्होंने,['उन्होंने'],1,8,No Direction,9,बयान,"['मंत्री', 'केंद्रीय', 'तकनीक', 'एवं', 'विज्ञान', 'कपिल', 'सिब्बल के', 'बयान पर']",8,47,Both
../../UD_Hindi-HDTB\hi_hdtb-ud-train.conllu,10657,"क्योंकि, इसका सीधा असर सरकार की साख पर पड़ता है ।",11,s_obl_v,2.5555555555555554,5,असर,"['असर', 'इसका', 'सीधा']",3,11,RL,8,साख,"['सरकार की', 'साख पर']",2,12,Both
../../UD_Hindi-HDTB\hi_hdtb-ud-train.conllu,10660,पर मानव संसाधन मंत्री अर्जुन सिंह ने उनकी मुश्किलों में और इजाफा कर दिया ।,15,s_obl_v,2.6923076923076925,6,सिंह,"['मंत्री', 'मानव', 'संसाधन', 'अर्जुन', 'सिंह ने']",5,28,RL,9,मुश्किलों,"['उनकी', 'मुश्किलों में']",2,16,Both
../../UD_Hindi-HDTB\hi_hdtb-ud-train.conllu,10661,"वीरप्पन को मार गिराने के बाद स्पेशल टास्क फोर्स ने तस्कर के हथियार, गोलाबारूद और कथित खजाने को नहीं खोजने का फैसला किया है ।",25,obl_sv,3.0434782608695654,9,फोर्स,"['स्पेशल', 'टास्क', 'फोर्स ने']",3,18,RL,4,गिराने,"['गिराने', 'वीरप्पन को', 'मार', 'के', 'बाद']",5,23,Both
../../UD_Hindi-HDTB\hi_hdtb-ud-train.conllu,10667,वीरप्पन और उसके गिरोह के साथ एसटीएफ की मुठभेड़ को लेकर लगाई जा रही अटकलों के बारे में उन्होंने कहा कि ऐसी बातें अक्सर इस तरह के अभियानों के दौरान उठती हैं ।,33,s_obl_v,3.096774193548387,23,बातें,"['बातें', 'ऐसी']",2,8,RL,28,अभियानों,"['इस', 'तरह के', 'अभियानों के', 'अभियानों दौरान']",4,30,LR
../../UD_Hindi-HDTB\hi_hdtb-ud-train.conllu,10674,देर रात मुंढल के निकट एक केंटर के पलटकर गड्ढे में गिर जाने के कारण सात मजदूर मर गए तथा २० अन्य घायल हो गए ।,26,s_obl_v,3.25,7,केंटर,"['एक', 'केंटर के']",2,9,Both,10,गड्ढे,['गड्ढे में'],1,8,LR
../../UD_Hindi-HDTB\hi_hdtb-ud-train.conllu,10676,"पुलिस के अनुसार दुर्घटना तब हुई, जब चालक वाहन पर नियंत्रण खो बैठा और गाड़ी आठ फुट गहरे गड्ढे में गिर गई ।",23,s_obl_v,2.9523809523809526,16,गाड़ी,['गाड़ी'],1,5,No Direction,20,गड्ढे,"['गहरे', 'फुट', 'आठ', 'गड्ढे में']",4,17,Both
../../UD_Hindi-HDTB\hi_hdtb-ud-train.conllu,10678,सभी मजदूर दिल्ली के छतरपुर के रहने वाले थे तथा सिरसा से अपने घर लौट रहे थे ।,18,s_obl_v,2.375,2,मजदूर,"['मजदूर', 'सभी']",2,8,RL,5,छतरपुर,"['दिल्ली के', 'छतरपुर के']",2,16,Both
../../UD_Hindi-HDTB\hi_hdtb-ud-train.conllu,10680,दुर्घटना के बाद ड्राईवर फरार हो गया ।,8,obl_sv,2.0,4,ड्राईवर,['ड्राईवर'],1,7,No Direction,1,दुर्घटना,"['दुर्घटना के', 'दुर्घटना बाद']",2,21,LR
../../UD_Hindi-HDTB\hi_hdtb-ud-train.conllu,10681,पिछले पंद्रह दिनों से श्रीनगर का न्यूनतम तापमान शून्य से चार - पांच डिग्री नीचे होने के कारण विश्व प्रसिद्ध डल झील में पानी की सतह पर बर्फ जमना शुरू हो गई है ।,33,s_obl_v,3.225806451612903,8,तापमान,"['तापमान', 'श्रीनगर का', 'न्यूनतम']",3,22,RL,14,डिग्री,"['शून्य से', 'पांच', 'चार', 'डिग्री नीचे']",4,24,RL
../../UD_Hindi-HDTB\hi_hdtb-ud-train.conllu,10686,पिछले पंद्रह दिनों से श्रीनगर का न्यूनतम तापमान शून्य से चार - पांच डिग्री नीचे रहने के कारण डल के पानी की सतह पर बर्फ की परत जमना शुरू हो गई है ।,32,s_obl_v,3.033333333333333,8,तापमान,"['तापमान', 'श्रीनगर का', 'न्यूनतम']",3,22,RL,14,डिग्री,"['शून्य से', 'पांच', 'चार', 'डिग्री नीचे']",4,24,RL
../../UD_Hindi-HDTB\hi_hdtb-ud-train.conllu,10686,पिछले पंद्रह दिनों से श्रीनगर का न्यूनतम तापमान शून्य से चार - पांच डिग्री नीचे रहने के कारण डल के पानी की सतह पर बर्फ की परत जमना शुरू हो गई है ।,32,obl_sv,3.033333333333333,27,परत,"['परत', 'बर्फ की']",2,9,RL,23,सतह,"['डल के', 'पानी की', 'सतह पर']",3,15,Both
../../UD_Hindi-HDTB\hi_hdtb-ud-train.conllu,10686,पिछले पंद्रह दिनों से श्रीनगर का न्यूनतम तापमान शून्य से चार - पांच डिग्री नीचे रहने के कारण डल के पानी की सतह पर बर्फ की परत जमना शुरू हो गई है ।,32,obl_sv,3.033333333333333,28,जमना,"['जमना', 'डल के', 'पानी की', 'सतह पर', 'परत', 'बर्फ की']",6,28,RL,3,दिनों,"['पिछले', 'पंद्रह', 'दिनों से']",3,18,RL
../../UD_Hindi-HDTB\hi_hdtb-ud-train.conllu,10693,उन्होंने बताया कि एक बार डल का पानी इतना अधिक जम गया था कि इस पर जीप भी चली थी ।,21,obl_sv,3.1052631578947367,17,जीप,"['जीप', 'भी']",2,5,LR,15,इस,['इस पर'],1,4,LR
../../UD_Hindi-HDTB\hi_hdtb-ud-train.conllu,10699,और शायद एक बार फिर फारूक अब्दुल्ला का मन डल पर मोटर साइकिल चलाने के लिए मचल जाए ।,19,obl_sv,4.176470588235294,9,मन,"['मन', 'फारूक', 'अब्दुल्ला का']",3,18,RL,2,शायद,['शायद'],1,4,No Direction
../../UD_Hindi-HDTB\hi_hdtb-ud-train.conllu,10700,अमेरिकी नेतृत्व वाले गठबंधन ने सोमवार को इराक की अंतरिम सरकार को सत्ता सौंपने के बाद इराक की नई सरकार ने शपथ ले ली ।,25,obl_sv,2.4782608695652173,20,सरकार,"['इराक की', 'नई', 'सरकार ने']",3,15,RL,14,सौंपने,"['सौंपने', 'नेतृत्व', 'अमेरिकी', 'वाले', 'गठबंधन ने', 'सोमवार को', 'इराक की', 'अंतरिम', 'सरकार को', 'सत्ता', 'के', 'बाद']",12,69,RL
../../UD_Hindi-HDTB\hi_hdtb-ud-train.conllu,10701,आतंकी हमलों की आशंका को देखते हुए गठबंधन ने निर्धारित समय से दो दिन पहले अंतरिम सरकार को सत्ता सौंपने का फैसला किया ।,24,s_obl_v,2.3636363636363638,8,गठबंधन,"['देखते', 'आतंकी', 'हमलों की', 'आशंका को', 'हुए', 'गठबंधन ने']",6,35,Both,14,दिन,"['निर्धारित', 'समय से', 'दो', 'दिन पहले']",4,23,RL
../../UD_Hindi-HDTB\hi_hdtb-ud-train.conllu,10704,"वहीं, ऑस्ट्रेलिया और जॉर्डन ने अमेरिकी गठबंधन सेना द्वारा इराक को सत्ता सौंपने का स्वागत किया है ।",18,obl_sv,3.375,3,ऑस्ट्रेलिया,"['जॉर्डन', 'और', 'ऑस्ट्रेलिया ने']",3,21,LR,1,वहीं,['वहीं'],1,4,No Direction
../../UD_Hindi-HDTB\hi_hdtb-ud-train.conllu,10717,ब्रेमर ने अमेरिका के सैनिक विमान सी - 130 से रवाना होने से पहले सालेह से हाथ मिलाया और वहां मौजूद पत्रकारों से बिना कोई बात किए वह रवाना हो गए ।,31,obl_sv,3.2413793103448274,28,वह,['वह'],1,2,No Direction,20,वहां,['वहां'],1,4,No Direction
../../UD_Hindi-HDTB\hi_hdtb-ud-train.conllu,10719,"वहीं, जॉर्डन के विदेश मंत्री मारवान मुआशेर ने इस फैसले का स्वागत करते हुए कहा कि उनका देश इराक की नई सरकार की हर संभव मदद करने के लिए तैयार है ।",32,obl_sv,3.533333333333333,8,मुआशेर,"['मंत्री', 'जॉर्डन के', 'विदेश', 'मारवान', 'मुआशेर ने']",5,33,RL,1,वहीं,['वहीं'],1,4,No Direction
../../UD_Hindi-HDTB\hi_hdtb-ud-train.conllu,10727,वर्षों बाद भी 'ऐ मेरे वतन के लोगों......' गाने को सुनकर किसी भी भारतीय की आंखों में पानी आ सकता है ।,22,obl_sv,2.2,21,पानी,['पानी'],1,4,No Direction,19,आंखों,"['किसी', 'भी', 'भारतीय की', 'आंखों में']",4,22,Both
../../UD_Hindi-HDTB\hi_hdtb-ud-train.conllu,10729,पर म्यूजिक कंपनी सारेगामा की ओर से ब्योरा नहीं मिलने पर इस गाने को लिखने वाले हिंदी के प्रख्यात कवि व गीतकार स्वर्गीय प्रदीप की बेटी मितुल प्रदीप ने मुंबई हाईकोर्ट में एक याचिका दायर कर इस म्यूजिक कंपनी से इसका पूरा हिसाब - किताब मांगा है ।,47,obl_sv,3.9555555555555557,8,ब्योरा,['ब्योरा'],1,6,No Direction,4,सारेगामा,"['कंपनी', 'म्यूजिक', 'सारेगामा की', 'सारेगामा ओर', 'सारेगामा से']",5,42,LR
../../UD_Hindi-HDTB\hi_hdtb-ud-train.conllu,10737,"याचिका में यह भी कहा गया कि कवि प्रदीप, म्यूजिक कंपनी सारेगामा इंडिया व संगीतकार सी. रामचंद्रन के बीच यह सहमति हुई थी कि इस गाने के रिकॉर्ड व कैसेट से जो आमदनी होगी बतौर रॉयल्टी युद्ध में अपंग हुए सैनिकों, विधवाओं व अनाथ बच्चों के कल्याणार्थ केंद्र सरकार के कोष में जमा कराई जाएगी ।",56,obl_sv,4.277777777777778,34,आमदनी,"['आमदनी', 'जो']",2,7,RL,29,रिकॉर्ड,"['इस', 'गाने के', 'कैसेट', 'व', 'रिकॉर्ड से']",5,23,LR
../../UD_Hindi-HDTB\hi_hdtb-ud-train.conllu,10739,हालांकि इस पर कोई लिखित करार नहीं हुआ लेकिन कंपनी ने जारी किए रिकार्डों पर यह नोट दर्ज था कि 'इस गाने के रिकार्डों की बिक्री से मिलने वाली आय की सारी रॉयल्टी सीमा पर शहीद हुए जवानों के आश्रितों व युद्धपीड़ितों के लिए इस्तेमाल होगी,47,s_obl_v,3.6666666666666665,34,रॉयल्टी,"['रॉयल्टी', 'मिलने', 'इस', 'गाने के', 'रिकार्डों की', 'बिक्री से', 'वाली', 'आय की', 'सारी']",9,51,RL,41,आश्रितों,"['हुए', 'सीमा पर', 'शहीद', 'जवानों के', 'युद्धपीड़ितों', 'व', 'आश्रितों के', 'आश्रितों लिए']",8,56,LR
../../UD_Hindi-HDTB\hi_hdtb-ud-train.conllu,10751,फारूक ने कहा कि उन्हें उम्मीद है कि दोनों सरकारें हमलावरों का पता लगाने में उनकी मदद करेंगी ।,19,s_obl_v,3.0588235294117645,10,सरकारें,"['सरकारें', 'दोनों']",2,12,RL,14,लगाने,"['लगाने', 'पता', 'हमलावरों का', 'में']",4,21,Both
../../UD_Hindi-HDTB\hi_hdtb-ud-train.conllu,10752,इन हमलों के तथ्यों का पता लगाने के लिए उनकी पार्टी आवामी एक्शन कमेटी का एक प्रतिनिधिमंडल पाकिस्तान जाएगा ।,20,s_obl_v,2.111111111111111,17,प्रतिनिधिमंडल,"['प्रतिनिधिमंडल', 'पार्टी', 'उनकी', 'आवामी', 'एक्शन', 'कमेटी का', 'एक']",7,42,RL,18,पाकिस्तान,['पाकिस्तान'],1,9,No Direction
../../UD_Hindi-HDTB\hi_hdtb-ud-train.conllu,10755,फारूक ने रविवार को भारत आए पाकिस्तान के विदेश सचिव रियाज खोखर से मुलाकात की और प्रदेश के हालात व अलगाववादियों को एकजुट करने पर चर्चा की ।,28,s_obl_v,3.1538461538461537,1,फारूक,['फारूक ने'],1,7,LR,12,खोखर,"['आए', 'रविवार को', 'भारत', 'सचिव', 'पाकिस्तान के', 'विदेश', 'रियाज', 'खोखर से']",8,45,RL
../../UD_Hindi-HDTB\hi_hdtb-ud-train.conllu,10760,जबकि शेष कर्मचारी प्राधिकरण में ही रहेंगे ।,8,s_obl_v,2.8333333333333335,3,कर्मचारी,"['कर्मचारी', 'शेष']",2,11,RL,4,प्राधिकरण,"['प्राधिकरण में', 'ही']",2,14,LR
../../UD_Hindi-HDTB\hi_hdtb-ud-train.conllu,10766,हर मिनट में सेवा उपलब्ध होगी ।,7,obl_sv,1.8,4,सेवा,['सेवा'],1,4,No Direction,2,मिनट,"['हर', 'मिनट में']",2,9,Both
