File,Sent_ID,Sentence,Length,Category,Average Dependency 
../../Dialouge Corpus Filttered\parse_gold_filttered\Phase2\Phase2_gold\hi_6412_gold.conllu,872,हम लोग को भी हुआ 1 साल पहले दोनों को ।,11,v_obl_s,1.7777777777777777
../../Dialouge Corpus Filttered\parse_gold_filttered\Phase2\Phase2_gold\hi_6412_gold.conllu,891,मतलब सर मतलब एकदम भट्टी की तरह जलता रहता है ।,11,s_obl_v,3.4444444444444446
../../Dialouge Corpus Filttered\parse_gold_filttered\Phase2\Phase2_gold\hi_6412_gold.conllu,905,इस को वेन्स्डे नाइट से शुरु हुआ है ।,9,s_obl_v,2.0
../../Dialouge Corpus Filttered\parse_gold_filttered\Phase2\Phase2_gold\hi_6412_gold.conllu,930,तो अभिनव अपने दोस्त के यहाँ गया हुआ है ।,10,s_obl_v,2.375
../../Dialouge Corpus Filttered\parse_gold_filttered\Phase2\Phase2_gold\hi_6412_gold.conllu,931,हम लोग आइरन कर रहे थे सुबह से ।,9,sv_obl,1.5714285714285714
../../Dialouge Corpus Filttered\parse_gold_filttered\Phase2\Phase2_gold\hi_6412_gold.conllu,950,और तो मैं बाहर निकलती नहीं ।,7,s_obl_v,2.2
../../Dialouge Corpus Filttered\parse_gold_filttered\Phase2\Phase2_gold\hi_6412_gold.conllu,997,नहीं आप बोल रही थीं कि नहीं वो ज्यादा दिन नहीं रहेंगी ।,13,s_obl_v,3.090909090909091
../../Dialouge Corpus Filttered\parse_gold_filttered\Phase2\Phase2_gold\hi_6412_gold.conllu,1001,वो तो जहाँ पे उन का नेटिव प्लेस है ना वहाँ पे रहती हैं ।,15,s_obl_v,2.6153846153846154
../../Dialouge Corpus Filttered\parse_gold_filttered\Phase2\Phase2_gold\hi_6412_gold.conllu,1004,ये तो दिल्ली में रहते हैं ना ।,8,s_obl_v,1.8333333333333333
../../Dialouge Corpus Filttered\parse_gold_filttered\Phase2\Phase2_gold\hi_6412_gold.conllu,1049,वीना गई थी शादी में ।,6,sv_obl,1.25
../../Dialouge Corpus Filttered\parse_gold_filttered\Phase2\Phase2_gold\hi_6412_gold.conllu,1057,हम फ़ोन भी नहीं किए हैं अभी तक तो ।,10,sv_obl,1.875
../../Dialouge Corpus Filttered\parse_gold_filttered\Phase2\Phase2_gold\hi_6412_gold.conllu,1058,एक दिन सुरेश किया था जिस दिन आई होगी या दूसरे दिन ।,13,obl_sv,1.7272727272727273
../../Dialouge Corpus Filttered\parse_gold_filttered\Phase2\Phase2_gold\hi_6412_gold.conllu,1068,वो 1 महीने के लिए गई थीं ।,8,s_obl_v,2.1666666666666665
../../Dialouge Corpus Filttered\parse_gold_filttered\Phase2\Phase2_gold\hi_6412_gold.conllu,1084,लड़का अपना स्कूल जाता है ।,6,s_obl_v,1.5
../../Dialouge Corpus Filttered\parse_gold_filttered\Phase3\Phase3_gold\6400_BP_PB.conllu,31,अब आंटी आने वाली है ।,6,obl_sv,1.5
../../Dialouge Corpus Filttered\parse_gold_filttered\Phase3\Phase3_gold\6400_BP_PB.conllu,75,मैं ने भेजने ना इंडिया ।,6,sv_obl,1.5
../../Dialouge Corpus Filttered\parse_gold_filttered\Phase3\Phase3_gold\6400_BP_PB.conllu,150,तीन हफ़्ते से मैं कॉल कर रही थी कि मुझे नंबर दो ।,13,obl_sv,2.1818181818181817
../../Dialouge Corpus Filttered\parse_gold_filttered\Phase3\Phase3_gold\6400_BP_PB.conllu,192,चलो नेक्स्ट टाइम जब भी लेंगे हम इक्कठे ले लेंगे ।,11,obl_sv,2.7777777777777777
../../Dialouge Corpus Filttered\parse_gold_filttered\Phase3\Phase3_gold\6400_BP_PB.conllu,201,आप को [incomprehensile] जाना है ।,6,s_obl_v,1.5
../../Dialouge Corpus Filttered\parse_gold_filttered\Phase3\Phase3_gold\6400_BP_PB.conllu,215,याह अभी उन्होंने किया ना ।,6,obl_sv,1.75
../../Dialouge Corpus Filttered\parse_gold_filttered\Phase3\Phase3_gold\6400_BP_PB.conllu,252,पर विक्की न्यूयॉर्क गया हुआ है ना ।,8,s_obl_v,2.0
../../Dialouge Corpus Filttered\parse_gold_filttered\Phase3\Phase3_gold\6400_BP_PB.conllu,256,तो तुम भी वहाँ रहे हो ।,8,s_obl_v,2.0
../../Dialouge Corpus Filttered\parse_gold_filttered\Phase3\Phase3_gold\6400_BP_PB.conllu,257,मैं वहाँ नहीं जा रहा हूँ ।,7,s_obl_v,1.8
../../Dialouge Corpus Filttered\parse_gold_filttered\Phase3\Phase3_gold\6400_BP_PB.conllu,262,यहीं पे जा रहा हूँ ।,7,s_obl_v,1.8
../../Dialouge Corpus Filttered\parse_gold_filttered\Phase3\Phase3_gold\6400_BP_PB.conllu,269,मैं ने एक लड़की को पूछा आज ।,8,sv_obl,1.8333333333333333
../../Dialouge Corpus Filttered\parse_gold_filttered\Phase3\Phase3_gold\6400_BP_PB.conllu,272,मैं इसीलिए नहीं जा सका क्योंकि मैं काम पे आना था ।,12,s_obl_v,2.4
../../Dialouge Corpus Filttered\parse_gold_filttered\Phase3\Phase3_gold\6400_BP_PB.conllu,272,मैं इसीलिए नहीं जा सका क्योंकि मैं काम पे आना था ।,12,s_obl_v,2.4
../../Dialouge Corpus Filttered\parse_gold_filttered\Phase3\Phase3_gold\6400_BP_PB.conllu,319,उस के साथ हम जा रहे हैं ।,8,obl_sv,1.8333333333333333
../../Dialouge Corpus Filttered\parse_gold_filttered\Phase3\Phase3_gold\6400_BP_PB.conllu,329,उन को मालूम है क्या आप लोग पार्टी पे जा रहे हैं ।,13,s_obl_v,2.090909090909091
../../Dialouge Corpus Filttered\parse_gold_filttered\Phase3\Phase3_gold\6400_BP_PB.conllu,334,हम बता रहे हैं ना हम संडे को जा रहे हैं ।,12,s_obl_v,2.3
../../Dialouge Corpus Filttered\parse_gold_filttered\Phase3\Phase3_gold\6400_BP_PB.conllu,343,एक दिन तो बर्थडे चल जाएगा ।,7,obl_sv,1.4
../../Dialouge Corpus Filttered\parse_gold_filttered\Phase3\Phase3_gold\6400_BP_PB.conllu,346,वो तो चल सकता है लेट तक ।,8,sv_obl,1.6666666666666667
../../Dialouge Corpus Filttered\parse_gold_filttered\Phase3\Phase3_gold\6400_BP_PB.conllu,348,जो सभी लोग सो जाते हैं 10 बजे ।,9,sv_obl,1.7142857142857142
../../Dialouge Corpus Filttered\parse_gold_filttered\Phase3\Phase3_gold\6400_BP_PB.conllu,363,हाँ वो बोल रहा था कि वो रम्मीमि के साथ जा रहा है ।,14,s_obl_v,2.6666666666666665
../../Dialouge Corpus Filttered\parse_gold_filttered\Phase3\Phase3_gold\6400_BP_PB.conllu,371,कल वो वापिस आ जाएगा ।,6,obl_sv,1.75
../../Dialouge Corpus Filttered\parse_gold_filttered\Phase3\Phase3_gold\6400_BP_PB.conllu,381,उस के बाद जा सकती हूँ मैं ।,8,obl_vs,2.0
../../Dialouge Corpus Filttered\parse_gold_filttered\Phase3\Phase3_gold\6400_BP_PB.conllu,416,कुछ नहीं हुआ उस का ।,6,sv_obl,1.25
../../Dialouge Corpus Filttered\parse_gold_filttered\Phase3\Phase3_gold\6400_BP_PB.conllu,417,खाते भी बाहर है आप ।,7,v_obl_s,2.4
../../Dialouge Corpus Filttered\parse_gold_filttered\Phase3\Phase3_gold\6400_BP_PB.conllu,425,पता नहीं क्या हो गया इस को ।,8,obl_vs,1.5
../../Dialouge Corpus Filttered\parse_gold_filttered\Phase3\Phase3_gold\6400_BP_PB.conllu,446,यहाँ 50 डिग्रीज़ 60 डिग्रीज़ हुआ ।,7,obl_sv,2.4
../../Dialouge Corpus Filttered\parse_gold_filttered\Phase3\Phase3_gold\6400_BP_PB.conllu,481,पहले तो ठीक थी जब हम गए थे ।,9,obl_sv,1.7142857142857142
../../Dialouge Corpus Filttered\parse_gold_filttered\Phase3\Phase3_gold\6400_BP_PB.conllu,488,इतनी मोटी कैसे हो गयी वो ।,7,obl_vs,1.4
../../Dialouge Corpus Filttered\parse_gold_filttered\Phase3\Phase3_gold\6400_BP_PB.conllu,499,काम ही बोरिंग हो गया आजकल ।,7,sv_obl,1.6
../../Dialouge Corpus Filttered\parse_gold_filttered\Phase3\Phase3_gold\6400_BP_PB.conllu,517,मैं ने बोला मुझे नहीं जाना है आज ।,9,sv_obl,1.7142857142857142
../../Dialouge Corpus Filttered\parse_gold_filttered\Phase3\Phase3_gold\6400_BP_PB.conllu,551,वो आंटी से बहुत डरती है ।,7,s_obl_v,2.0
../../Dialouge Corpus Filttered\parse_gold_filttered\Phase3\Phase3_gold\6400_BP_PB.conllu,575,फ़िर वो हमारे साथ जाती है ।,7,s_obl_v,2.2
../../Dialouge Corpus Filttered\parse_gold_filttered\Phase3\Phase3_gold\6400_BP_PB.conllu,577,फ़िर हम काम पे जाते हैं ।,7,s_obl_v,2.2
../../Dialouge Corpus Filttered\parse_gold_filttered\Phase3\Phase3_gold\6400_BP_PB.conllu,582,संडे कैसे चल रहे हैं ।,6,s_obl_v,1.5
../../Dialouge Corpus Filttered\parse_gold_filttered\Phase3\Phase3_gold\6400_BP_PB.conllu,589,शाम को पार्टियां हो रही है लेकिन हम लोग नहीं जा रहे ।,13,obl_sv,2.1818181818181817
../../Dialouge Corpus Filttered\parse_gold_filttered\Phase3\Phase3_gold\6400_BP_PB.conllu,593,क्योंकि आंटी से किसी की बनती नहीं है ।,9,obl_sv,2.2857142857142856
../../Dialouge Corpus Filttered\parse_gold_filttered\Phase3\Phase3_gold\6400_BP_PB.conllu,626,लेकिन आप के लिए 50 डॉलर लग जाएंगे ।,9,obl_sv,2.4285714285714284
../../Dialouge Corpus Filttered\parse_gold_filttered\Phase3\Phase3_gold\6400_BP_PB.conllu,632,लेकिन तुम दोनों के लिए 50 डॉलर लग जाएंगे ।,10,obl_sv,2.375
../../Dialouge Corpus Filttered\parse_gold_filttered\Phase3\Phase3_gold\6400_BP_PB.conllu,638,बब्बू भी जा रहा है हमारे साथ ।,8,sv_obl,1.6666666666666667
../../Dialouge Corpus Filttered\parse_gold_filttered\Phase3\Phase3_gold\6400_BP_PB.conllu,645,वो वहीँ जा रहा है ।,6,s_obl_v,1.5
../../Dialouge Corpus Filttered\parse_gold_filttered\Phase3\Phase3_gold\6400_BP_PB.conllu,647,याह बोलता है अगर कोई साथ ही गया तो फिर 50 कर के दोनों जाएंगे ।,16,s_obl_v,3.5
../../Dialouge Corpus Filttered\parse_gold_filttered\Phase3\Phase3_gold\6400_BP_PB.conllu,653,तो वो किस के साथ जा रहा है ।,9,s_obl_v,2.5714285714285716
../../Dialouge Corpus Filttered\parse_gold_filttered\Phase3\Phase3_gold\6400_BP_PB.conllu,709,पीछे वो आ गया ।,5,obl_sv,1.3333333333333333
../../Dialouge Corpus Filttered\parse_gold_filttered\Phase3\Phase3_gold\6400_BP_PB.conllu,725,गाड़ी तक भी नहीं गए हम तो ।,8,obl_vs,1.6666666666666667
../../Dialouge Corpus Filttered\parse_gold_filttered\Phase3\Phase3_gold\6400_BP_PB.conllu,738,हम भी वहाँ पे ही खड़े थे फ़िर ।,9,s_obl_v,2.142857142857143
../../Dialouge Corpus Filttered\parse_gold_filttered\Phase3\Phase3_gold\6400_BP_PB.conllu,749,पहले इधर उधर घूम के कुछ और देख के फ़िर जाते वख़्त कुछ हो जाता है ।,17,obl_sv,2.0
../../Dialouge Corpus Filttered\parse_gold_filttered\Phase3\Phase3_gold\6400_BP_PB.conllu,778,जैसे आप कहते हैं ।,5,obl_sv,1.3333333333333333
../../Dialouge Corpus Filttered\parse_gold_filttered\Phase3\Phase3_gold\6400_BP_PB.conllu,807,मैं ने कब कहा था ।,6,s_obl_v,1.5
../../Dialouge Corpus Filttered\parse_gold_filttered\Phase3\Phase3_gold\6400_BP_PB.conllu,820,तो ने मेरे से विश्वास नहीं किया ।,10,s_obl_v,3.75
../../Dialouge Corpus Filttered\parse_gold_filttered\Phase3\Phase3_gold\6400_BP_PB.conllu,831,ओके और रानी मूव हो गयी वहाँ ।,8,sv_obl,2.1666666666666665
../../Dialouge Corpus Filttered\parse_gold_filttered\Phase3\Phase3_gold\6400_BP_PB.conllu,838,सी उस दिन मुझे पता नहीं चला ।,8,obl_sv,2.8333333333333335
../../Dialouge Corpus Filttered\parse_gold_filttered\Phase3\Phase3_gold\6400_BP_PB.conllu,859,उस का भाई वहाँ रहता है ना ।,8,s_obl_v,1.5
../../Dialouge Corpus Filttered\parse_gold_filttered\Phase3\Phase3_gold\6400_BP_PB.conllu,875,नहीं लोग तो नहीं तंग करने लगे थे ।,9,s_obl_v,2.2857142857142856
../../Dialouge Corpus Filttered\parse_gold_filttered\Phase3\Phase3_gold\6400_BP_PB.conllu,878,जब सब से मिलती है तो फ़िर वो बोलती है कि हाँ मुझे पार्टी में जाना है ।,18,s_obl_v,2.625
../../Dialouge Corpus Filttered\parse_gold_filttered\Phase3\Phase3_gold\6400_BP_PB.conllu,879,मुझे यहाँ भी जाना है ।,6,s_obl_v,1.75
../../Dialouge Corpus Filttered\parse_gold_filttered\Phase3\Phase3_gold\6400_BP_PB.conllu,885,वो वहाँ जा के भी ऐसे ही रहेगा ।,9,s_obl_v,2.7142857142857144
../../Dialouge Corpus Filttered\parse_gold_filttered\Phase3\Phase3_gold\6400_BP_PB.conllu,909,क्योंकि उस के ग्रेड्स अच्छे नहीं आए ना रटगर्ज में ।,11,sv_obl,2.111111111111111
../../Dialouge Corpus Filttered\parse_gold_filttered\Phase3\Phase3_gold\6400_BP_PB.conllu,917,तो तुम्हारा कैसा रहा ।,5,s_obl_v,2.0
../../Dialouge Corpus Filttered\parse_gold_filttered\Phase3\Phase3_gold\6400_BP_PB.conllu,948,इंग्लिश में उस की सी आयी है ।,8,obl_sv,1.8333333333333333
../../Dialouge Corpus Filttered\parse_gold_filttered\Phase3\Phase3_gold\6400_BP_PB.conllu,980,2 क्लासेस में तो वो जाता ही नहीं था ।,10,obl_sv,1.875
../../Dialouge Corpus Filttered\parse_gold_filttered\Phase3\Phase3_gold\6400_BP_PB.conllu,981,और वो ही में डी आया है ।,8,obl_sv,2.3333333333333335
../../Dialouge Corpus Filttered\parse_gold_filttered\Phase3\Phase3_gold\6400_BP_PB.conllu,987,मैथ में भी पता नहीं सी आया है या डी आया है ।,13,obl_sv,2.090909090909091
../../Dialouge Corpus Filttered\parse_gold_filttered\Phase3\Phase3_gold\6400_BP_PB.conllu,1017,पता नहीं बी आया उस में या ए आया ।,10,sv_obl,1.875
../../Dialouge Corpus Filttered\parse_gold_filttered\Phase3\Phase3_gold\6400_BP_PB.conllu,1020,वो ही एक ही क्लास की वो जाता था ।,10,obl_sv,1.75
../../Dialouge Corpus Filttered\parse_gold_filttered\Phase3\Phase3_gold\6400_BP_PB.conllu,1022,विक्की भी 2 क्लासेस में जाता था वो ।,9,obl_vs,1.8571428571428572
../../Dialouge Corpus Filttered\parse_gold_filttered\Phase3\Phase3_gold\6400_BP_PB.conllu,1042,अब आधा घंटा हो गया नहीं ।,7,obl_sv,1.6
../../Dialouge Corpus Filttered\parse_gold_filttered\Phase3\Phase3_gold\6480_BP_PB.conllu,9,अभी उधर स्कोप बहुत है लेकिन मैं सोच रहा था यार मतलब किसी तरह हार के चले जाना टाइप का है ना ।,24,s_obl_v,3.090909090909091
../../Dialouge Corpus Filttered\parse_gold_filttered\Phase3\Phase3_gold\6480_BP_PB.conllu,77,उस के अलावा और भी हम लोग क्या कर रहे हैं कि उस में इंटरनेट वगैरा लगाएँगे ।,18,obl_sv,2.6875
../../Dialouge Corpus Filttered\parse_gold_filttered\Phase3\Phase3_gold\6480_BP_PB.conllu,86,इंटरनेट के थ्रू कैसे मार्केटिंग होती है ।,8,s_obl_v,1.6666666666666667
../../Dialouge Corpus Filttered\parse_gold_filttered\Phase3\Phase3_gold\6480_BP_PB.conllu,95,उस में लोग आएँगे ।,5,obl_sv,1.6666666666666667
../../Dialouge Corpus Filttered\parse_gold_filttered\Phase3\Phase3_gold\6480_BP_PB.conllu,157,तो इसलिए हम लोग थोड़ा सा डिले कर रहा है ।,11,obl_sv,2.7777777777777777
../../Dialouge Corpus Filttered\parse_gold_filttered\Phase3\Phase3_gold\6480_BP_PB.conllu,162,जहाँ भी बेस्ट डील मिलेगा उस के लिए ट्राए कर रहा हूँ ।,13,obl_sv,1.7272727272727273
../../Dialouge Corpus Filttered\parse_gold_filttered\Phase3\Phase3_gold\6480_BP_PB.conllu,169,वो चल रहा है अभी ।,6,sv_obl,1.75
../../Dialouge Corpus Filttered\parse_gold_filttered\Phase3\Phase3_gold\6480_BP_PB.conllu,170,वो तो पिछले साल ही ना क्वालिटी खराब आया ।,10,obl_sv,2.75
../../Dialouge Corpus Filttered\parse_gold_filttered\Phase3\Phase3_gold\6480_BP_PB.conllu,185,और उस के बाद ही तुम अप्लाई कर सकते हो ।,11,obl_sv,2.7777777777777777
../../Dialouge Corpus Filttered\parse_gold_filttered\Phase3\Phase3_gold\6480_BP_PB.conllu,192,उस का नुकसान क्या हुआ ।,6,s_obl_v,1.5
../../Dialouge Corpus Filttered\parse_gold_filttered\Phase3\Phase3_gold\6480_BP_PB.conllu,200,तो उस के बाद भी उस के जो बाकी जो माल आए वो यहाँ से वही लोग जो हमारे बाइअर है वो बेच नहीं पाया ।,26,obl_sv,3.1666666666666665
../../Dialouge Corpus Filttered\parse_gold_filttered\Phase3\Phase3_gold\6480_BP_PB.conllu,201,तो वो कह रहा था हम पेमेंट नहीं करेंगे क्योंकि 40 पर्सेन्ट वो डी अमाउंट था ।,17,sv_obl,1.9333333333333333
../../Dialouge Corpus Filttered\parse_gold_filttered\Phase3\Phase3_gold\6480_BP_PB.conllu,220,लेकिन इस की जरूरत होती क्या है इस में और बाकी जगह पे ।,14,sv_obl,2.3333333333333335
../../Dialouge Corpus Filttered\parse_gold_filttered\Phase3\Phase3_gold\6480_BP_PB.conllu,220,लेकिन इस की जरूरत होती क्या है इस में और बाकी जगह पे ।,14,obl_sv,2.3333333333333335
../../Dialouge Corpus Filttered\parse_gold_filttered\Phase3\Phase3_gold\6480_BP_PB.conllu,223,ऐसे कि वो बिल हुआ ।,6,obl_sv,1.75
../../Dialouge Corpus Filttered\parse_gold_filttered\Phase3\Phase3_gold\6480_BP_PB.conllu,242,मेन रीज़न है कि आप घसे फ़ोन करोगे ।,10,s_obl_v,2.875
../../Dialouge Corpus Filttered\parse_gold_filttered\Phase3\Phase3_gold\6480_BP_PB.conllu,253,नहीं अभी 39 भी चालू हो गया कुछ ।,9,sv_obl,2.4285714285714284
../../Dialouge Corpus Filttered\parse_gold_filttered\Phase3\Phase3_gold\6480_BP_PB.conllu,256,इंडिया अब्रॉड में उस का एडवर्टाइजमेंट आया था ।,9,obl_sv,1.7142857142857142
../../Dialouge Corpus Filttered\parse_gold_filttered\Phase3\Phase3_gold\6480_BP_PB.conllu,268,उस में प्राइवसी भी रहती है ।,7,obl_sv,1.8
../../Dialouge Corpus Filttered\parse_gold_filttered\Phase3\Phase3_gold\6480_BP_PB.conllu,277,फ़ोन के ऊपर डिस्प्ले होता रहेगा कितना मिनट कॉल कर रहे हो ।,13,obl_sv,1.9090909090909092
../../Dialouge Corpus Filttered\parse_gold_filttered\Phase3\Phase3_gold\6480_BP_PB.conllu,288,पहली बात ये है कि ये सस्ता पड़ता है घर से भी ।,13,sv_obl,1.8181818181818181
../../Dialouge Corpus Filttered\parse_gold_filttered\Phase3\Phase3_gold\6480_BP_PB.conllu,293,जो वो शहर में रहते हैं या किसी के घर पे कोई लॉंग डिस्टन्स नहीं लगाना चाहते इसलिए कि वो घर पे लगता है तो गड़बड़ हो जाता है ।,30,s_obl_v,3.392857142857143
../../Dialouge Corpus Filttered\parse_gold_filttered\Phase3\Phase3_gold\6480_BP_PB.conllu,293,जो वो शहर में रहते हैं या किसी के घर पे कोई लॉंग डिस्टन्स नहीं लगाना चाहते इसलिए कि वो घर पे लगता है तो गड़बड़ हो जाता है ।,30,s_obl_v,3.392857142857143
../../Dialouge Corpus Filttered\parse_gold_filttered\Phase3\Phase3_gold\6480_BP_PB.conllu,301,लेकिन मैं कह रहा हूँ कि तुम कहाँ पे रह रहे हो ।,13,s_obl_v,2.3636363636363638
../../Dialouge Corpus Filttered\parse_gold_filttered\Phase3\Phase3_gold\6480_BP_PB.conllu,310,में तुम ने स्टोर खरीद रखा था ।,9,obl_sv,2.142857142857143
../../Dialouge Corpus Filttered\parse_gold_filttered\Phase3\Phase3_gold\6480_BP_PB.conllu,323,[incomprehensible] इसलिए जमाइका याद आ गई ।,7,s_obl_v,2.0
../../Dialouge Corpus Filttered\parse_gold_filttered\Phase3\Phase3_gold\6480_BP_PB.conllu,330,नो तो अभी ही चल रहा है ।,9,obl_sv,2.5714285714285716
../../Dialouge Corpus Filttered\parse_gold_filttered\Phase3\Phase3_gold\6480_BP_PB.conllu,331,तो देखो अभी हम लोगों ने लिया है और मतलब उस की काफ़ी गुंजाइश है इस काम में ।,19,obl_sv,2.4705882352941178
../../Dialouge Corpus Filttered\parse_gold_filttered\Phase3\Phase3_gold\6480_BP_PB.conllu,338,इसलिए मैं केह रहा हूँ लोग आएँगे तभी तो पैसे होंगे ना ।,13,obl_sv,2.0
../../Dialouge Corpus Filttered\parse_gold_filttered\Phase3\Phase3_gold\6480_BP_PB.conllu,339,और लोग इसलिए आएँगे कि इस में सस्ता पड़ता है उन लोगों को ।,14,s_obl_v,2.0833333333333335
../../Dialouge Corpus Filttered\parse_gold_filttered\Phase3\Phase3_gold\6480_BP_PB.conllu,346,हाँ क्योंकि तुम अगर घर से करोगे तो अगर दूसरों के कॉलिंग कार्ड ले लोगे ।,16,s_obl_v,3.7857142857142856
../../Dialouge Corpus Filttered\parse_gold_filttered\Phase3\Phase3_gold\6480_BP_PB.conllu,348,लेकिन यहाँ पे क्या करोगे 1 ही बार में तुम छुट्टी करो ।,13,obl_sv,3.090909090909091
../../Dialouge Corpus Filttered\parse_gold_filttered\Phase3\Phase3_gold\6480_BP_PB.conllu,358,नहीं उस में पता है क्या करते हैं लोग ।,10,obl_vs,1.625
../../Dialouge Corpus Filttered\parse_gold_filttered\Phase3\Phase3_gold\6480_BP_PB.conllu,362,फिर वो कहता है यार तू मेरा घर से कॉनफेरेंस कॉल मिला दे ।,14,obl_sv,2.9166666666666665
../../Dialouge Corpus Filttered\parse_gold_filttered\Phase3\Phase3_gold\6480_BP_PB.conllu,367,और हो सकता है वो 2 3 ब्लॉक आगे रहता है ।,12,s_obl_v,2.4
../../Dialouge Corpus Filttered\parse_gold_filttered\Phase3\Phase3_gold\6480_BP_PB.conllu,390,जो मोहल्ले के आसपास रहते हैं ।,7,s_obl_v,2.2
../../Dialouge Corpus Filttered\parse_gold_filttered\Phase3\Phase3_gold\6480_BP_PB.conllu,391,क्योंकि उन के आगे फिर कोई और बंदा बैठा होगा ।,11,obl_sv,3.0
../../Dialouge Corpus Filttered\parse_gold_filttered\Phase3\Phase3_gold\6480_BP_PB.conllu,393,तो वो जो नज़दीक होगा उस के पास ही जाएगा ।,11,s_obl_v,3.6666666666666665
../../Dialouge Corpus Filttered\parse_gold_filttered\Phase3\Phase3_gold\6480_BP_PB.conllu,393,तो वो जो नज़दीक होगा उस के पास ही जाएगा ।,11,s_obl_v,3.6666666666666665
../../Dialouge Corpus Filttered\parse_gold_filttered\Phase3\Phase3_gold\6480_BP_PB.conllu,400,अभी तुम ला ही सकते हो अगर एलवन हो गया ।,11,obl_sv,2.111111111111111
../../Dialouge Corpus Filttered\parse_gold_filttered\Phase3\Phase3_gold\6480_BP_PB.conllu,418,वो लंडन में रहता है ।,6,s_obl_v,1.75
../../Dialouge Corpus Filttered\parse_gold_filttered\Phase3\Phase3_gold\6480_BP_PB.conllu,423,एलवन 1 बार मिल गया ना मिलने के बाद तुम्हें भी एलफ़ोर मिल जाएगा शायद ।,16,s_obl_v,2.7857142857142856
../../Dialouge Corpus Filttered\parse_gold_filttered\Phase3\Phase3_gold\6480_BP_PB.conllu,441,कम से कम डेढ़ लाख डॉलर की बिज़नेस होनी चाहिए साल में ।,13,sv_obl,1.4545454545454546
../../Dialouge Corpus Filttered\parse_gold_filttered\Phase3\Phase3_gold\6480_BP_PB.conllu,492,अब फ़ाइनेंसर 1 मिला है ।,6,obl_sv,1.75
../../Dialouge Corpus Filttered\parse_gold_filttered\Phase3\Phase3_gold\6480_BP_PB.conllu,536,लेकिन उस के लिए पता है उस के लिए इनवेस्टमेंट है और उस को डेवेलप करने में टाइम लगेगा ।,20,obl_sv,2.9444444444444446
../../Dialouge Corpus Filttered\parse_gold_filttered\Phase3\Phase3_gold\6480_BP_PB.conllu,550,और इस काम में मतलब ऑलरेडी ये पॉप्युलर हो चुका है ।,12,obl_sv,2.7
../../Dialouge Corpus Filttered\parse_gold_filttered\Phase3\Phase3_gold\6480_BP_PB.conllu,552,जहाँ हम लोग खोल रहे हैं वहाँ कोई और बंदा नहीं है ।,13,obl_sv,1.8181818181818181
../../Dialouge Corpus Filttered\parse_gold_filttered\Phase3\Phase3_gold\6480_BP_PB.conllu,576,अच्छा वो बाद में देख लूँगा ।,7,s_obl_v,1.6
../../Dialouge Corpus Filttered\parse_gold_filttered\Phase3\Phase3_gold\6480_BP_PB.conllu,581,और फिर मैं सोच रहा हूँ पता क्या ।,9,sv_obl,2.0
../../Dialouge Corpus Filttered\parse_gold_filttered\Phase3\Phase3_gold\6480_BP_PB.conllu,583,जब जॉली आ जाएगी ना मैं अपना 1 और ये जो सॉफ्टवेयर कन्सल्टिंग का काम मैं शुरू करूँगा ।,19,obl_sv,3.2941176470588234
../../Dialouge Corpus Filttered\parse_gold_filttered\Phase3\Phase3_gold\6480_BP_PB.conllu,595,वो लंडन में बड़ा हुआ है ।,7,s_obl_v,1.8
../../Dialouge Corpus Filttered\parse_gold_filttered\Phase3\Phase3_gold\6480_BP_PB.conllu,612,उन के अपने पर्सनल नेटवर्क से कैंडिडेट्स ले के दूसरे के लिए कैंडिडेट्स हाइर करूँगा ।,16,obl_sv,1.8571428571428572
../../Dialouge Corpus Filttered\parse_gold_filttered\Phase3\Phase3_gold\6480_BP_PB.conllu,618,मैं अभी जानता हूँ कि इतनी बड़ी बड़ी कम्पनीज़ है लोगों को हाइर कर रहे हैं ।,17,s_obl_v,2.1333333333333333
../../Dialouge Corpus Filttered\parse_gold_filttered\Phase3\Phase3_gold\6480_BP_PB.conllu,623,इस की जगह अगर तुम बताओगे ठीक है ।,9,obl_sv,1.5714285714285714
../../Dialouge Corpus Filttered\parse_gold_filttered\Phase3\Phase3_gold\6480_BP_PB.conllu,646,मैं तो पूरे मार्केटिंग में रहूँगा ।,7,s_obl_v,2.0
../../Dialouge Corpus Filttered\parse_gold_filttered\Phase3\Phase3_gold\6480_BP_PB.conllu,652,तेरे पास ऑरेकल के कोई काम है तो मुझे बाता ।,11,obl_sv,2.111111111111111
../../Dialouge Corpus Filttered\parse_gold_filttered\Phase3\Phase3_gold\6480_BP_PB.conllu,654,सुनो ना मैं क्या कर रहा हूँ ।,8,s_obl_v,2.1666666666666665
../../Dialouge Corpus Filttered\parse_gold_filttered\Phase3\Phase3_gold\6480_BP_PB.conllu,655,जो पावर बिल्डर के जो भी कुछ महीनें हम ने किया ना कन्सल्टिंग के काम उस में मैं अपने मार्केटिंग आइडियाज़ मैं लगाया था ।,26,obl_sv,2.1666666666666665
../../Dialouge Corpus Filttered\parse_gold_filttered\Phase3\Phase3_gold\6480_BP_PB.conllu,656,मैं देखा होता क्या है ।,6,sv_obl,1.25
../../Dialouge Corpus Filttered\parse_gold_filttered\Phase3\Phase3_gold\6480_BP_PB.conllu,659,वो होता क्या है कि कम्पनी कोई और है और उस के कंसल्टेंट कोई और है और प्रॉजेक्ट किसी और के पास है ।,24,v_obl_s,2.409090909090909
