File,Sent_ID,Sentence,Length,Category,dep_Length,Dependency Length 
../Dialouge Corpus Filttered/parse_gold_filttered\Phase3\Phase3_gold\6480_BP_PB.conllu,198,क्योंकि जब कम्पनी खोलोगे तुम्हारे बैंक में तो कुछ पैसे होने चहिए ना ।,14,nmod,1,3.4166666666666665
../Dialouge Corpus Filttered/parse_gold_filttered\Phase3\Phase3_gold\6480_BP_PB.conllu,201,तो मैं अपना पार्ट्नर को बोला था कि यार वो ऐसे ही चक्कर है तो तुम मुझे कुछ पैसे दे दो ।,22,nmod,1,3.05
../Dialouge Corpus Filttered/parse_gold_filttered\Phase3\Phase3_gold\6480_BP_PB.conllu,207,उस का नुकसान क्या हुआ ।,6,nmod,2,1.5
../Dialouge Corpus Filttered/parse_gold_filttered\Phase3\Phase3_gold\6480_BP_PB.conllu,208,मेरा नुकसान हुआ है ।,5,nmod,1,1.0
../Dialouge Corpus Filttered/parse_gold_filttered\Phase3\Phase3_gold\6480_BP_PB.conllu,231,लास्ट ईयर की बात खतम करो ।,7,nmod,3,1.4
../Dialouge Corpus Filttered/parse_gold_filttered\Phase3\Phase3_gold\6480_BP_PB.conllu,238,लेकिन इस की जरूरत होती क्या है इस में और बाकी जगह पे ।,14,nmod,2,2.3333333333333335
../Dialouge Corpus Filttered/parse_gold_filttered\Phase3\Phase3_gold\6480_BP_PB.conllu,261,2 3 बड़े बड़े कैरियर को लोगे ही आप ।,10,nmod,4,1.375
../Dialouge Corpus Filttered/parse_gold_filttered\Phase3\Phase3_gold\6480_BP_PB.conllu,276,इंडिया अब्रॉड में उस का एडवर्टाइजमेंट आया था ।,9,nmod,2,1.7142857142857142
../Dialouge Corpus Filttered/parse_gold_filttered\Phase3\Phase3_gold\6480_BP_PB.conllu,279,हाँ वो सब बकवास है ।,6,nmod,1,1.5
../Dialouge Corpus Filttered/parse_gold_filttered\Phase3\Phase3_gold\6480_BP_PB.conllu,281,उस के लिए 300 डॉलर की कॉलिंग कार्ड खरीदो ।,10,nmod,3,2.25
../Dialouge Corpus Filttered/parse_gold_filttered\Phase3\Phase3_gold\6480_BP_PB.conllu,284,वो सब चक्कर है ।,5,nmod,1,1.0
../Dialouge Corpus Filttered/parse_gold_filttered\Phase3\Phase3_gold\6480_BP_PB.conllu,311,और दूसरी बात है यहाँ न्यू यॉर्क में जो आप के टैक्सी वाला ये वो उस टाइप के लोग बहुत है ।,22,nmod,2,4.05
../Dialouge Corpus Filttered/parse_gold_filttered\Phase3\Phase3_gold\6480_BP_PB.conllu,311,और दूसरी बात है यहाँ न्यू यॉर्क में जो आप के टैक्सी वाला ये वो उस टाइप के लोग बहुत है ।,22,nmod,4,4.05
../Dialouge Corpus Filttered/parse_gold_filttered\Phase3\Phase3_gold\6480_BP_PB.conllu,311,और दूसरी बात है यहाँ न्यू यॉर्क में जो आप के टैक्सी वाला ये वो उस टाइप के लोग बहुत है ।,22,nmod,3,4.05
../Dialouge Corpus Filttered/parse_gold_filttered\Phase3\Phase3_gold\6480_BP_PB.conllu,316,इस टाइप के चीजें बहुत है ।,7,nmod,3,1.2
../Dialouge Corpus Filttered/parse_gold_filttered\Phase3\Phase3_gold\6480_BP_PB.conllu,319,अभी तुम्हारी वो फाइनेंशियल प्रॉब्लम कम हो गई क्या ।,10,nmod,1,2.25
../Dialouge Corpus Filttered/parse_gold_filttered\Phase3\Phase3_gold\6480_BP_PB.conllu,327,आज मैं जिस के साथ में पार्ट्नर्शिप में बिज़नेस कर रहा हूँ मतलब हम लोग दोनों मिल के शेयर कर रहे हैं 1 मतलब ।,25,nmod,3,2.9130434782608696
../Dialouge Corpus Filttered/parse_gold_filttered\Phase3\Phase3_gold\6480_BP_PB.conllu,366,हाँ क्योंकि तुम अगर घर से करोगे तो अगर दूसरों के कॉलिंग कार्ड ले लोगे ।,16,nmod,2,3.7857142857142856
../Dialouge Corpus Filttered/parse_gold_filttered\Phase3\Phase3_gold\6480_BP_PB.conllu,371,दुबारा करने की कोशिश की तो कर लो इसी से ।,11,nmod,3,1.2222222222222223
../Dialouge Corpus Filttered/parse_gold_filttered\Phase3\Phase3_gold\6480_BP_PB.conllu,380,50 डॉलर 100 डॉलर डिपॉज़िट दे जाता है ।,9,nmod,4,1.5714285714285714
../Dialouge Corpus Filttered/parse_gold_filttered\Phase3\Phase3_gold\6480_BP_PB.conllu,382,फिर वो कहता है यार तू मेरा घर से कॉनफेरेंस कॉल मिला दे ।,14,nmod,1,2.9166666666666665
../Dialouge Corpus Filttered/parse_gold_filttered\Phase3\Phase3_gold\6480_BP_PB.conllu,391,तो वो फिर उस के घर के साथ उस के ये कॉनफेरेंस कॉल मिला देते हैं ।,17,nmod,2,4.133333333333334
../Dialouge Corpus Filttered/parse_gold_filttered\Phase3\Phase3_gold\6480_BP_PB.conllu,391,तो वो फिर उस के घर के साथ उस के ये कॉनफेरेंस कॉल मिला देते हैं ।,17,nmod,2,4.133333333333334
../Dialouge Corpus Filttered/parse_gold_filttered\Phase3\Phase3_gold\6480_BP_PB.conllu,400,मतलब हमारे न्यू यॉर्क में 5 बरो में तो मतलब सकते हो ना ।,15,nmod,1,2.769230769230769
../Dialouge Corpus Filttered/parse_gold_filttered\Phase3\Phase3_gold\6480_BP_PB.conllu,401,उस में तो लोकल कॉल का ही चार्ज होता है ।,11,nmod,4,2.2222222222222223
../Dialouge Corpus Filttered/parse_gold_filttered\Phase3\Phase3_gold\6480_BP_PB.conllu,407,फिर उस का कॉस्ट बढ़ जाएगा ।,7,nmod,2,1.8
../Dialouge Corpus Filttered/parse_gold_filttered\Phase3\Phase3_gold\6480_BP_PB.conllu,414,क्योंकि उन के आगे फिर कोई और बंदा बैठा होगा ।,11,nmod,1,3.0
../Dialouge Corpus Filttered/parse_gold_filttered\Phase3\Phase3_gold\6480_BP_PB.conllu,416,तो वो जो नज़दीक होगा उस के पास ही जाएगा ।,11,acl:relcl,3,3.6666666666666665
../Dialouge Corpus Filttered/parse_gold_filttered\Phase3\Phase3_gold\6480_BP_PB.conllu,419,तो ये मोहल्ले वाले टाइप की चीज़ है ।,9,nmod,3,2.0
../Dialouge Corpus Filttered/parse_gold_filttered\Phase3\Phase3_gold\6480_BP_PB.conllu,432,तुम्हारे पार्ट्नर मतलब कौन है यहाँ पे ।,8,nmod,1,1.6666666666666667
../Dialouge Corpus Filttered/parse_gold_filttered\Phase3\Phase3_gold\6480_BP_PB.conllu,465,कम से कम डेढ़ लाख डॉलर की बिज़नेस होनी चाहिए साल में ।,13,nmod,7,1.4545454545454546
../Dialouge Corpus Filttered/parse_gold_filttered\Phase3\Phase3_gold\6480_BP_PB.conllu,480,और आई 94 का वो देख लिया ना तुम ने ।,11,nmod,3,1.7777777777777777
../Dialouge Corpus Filttered/parse_gold_filttered\Phase3\Phase3_gold\6480_BP_PB.conllu,492,तुम्हारे पास एचवन है तो ये प्रॉब्लम नहीं ।,9,nmod,2,1.7142857142857142
../Dialouge Corpus Filttered/parse_gold_filttered\Phase3\Phase3_gold\6480_BP_PB.conllu,502,अभी तो कुछ नहीं है लेकिन वो उस को एलवन मिल जाएगा तो मैं भी अपना एलटू कि एलफोर जो भी होता है कर लूँगा ।,26,nmod,1,3.5
../Dialouge Corpus Filttered/parse_gold_filttered\Phase3\Phase3_gold\6480_BP_PB.conllu,502,अभी तो कुछ नहीं है लेकिन वो उस को एलवन मिल जाएगा तो मैं भी अपना एलटू कि एलफोर जो भी होता है कर लूँगा ।,26,acl:relcl,4,3.5
../Dialouge Corpus Filttered/parse_gold_filttered\Phase3\Phase3_gold\6480_BP_PB.conllu,522,और वो साथ साथ वो एक्सपोर्ट का भी काम शुरू कर रहा है ।,14,nmod,3,3.25
../Dialouge Corpus Filttered/parse_gold_filttered\Phase3\Phase3_gold\6480_BP_PB.conllu,531,[incomprehensible] और दूसरी बात तुम जब देखोगे बैंक में कुछ पैसे हैं तुम्हारे मतलब ताकत बढ़ जाएगी तुम्हारी ।,19,nmod,1,1.0588235294117647
../Dialouge Corpus Filttered/parse_gold_filttered\Phase3\Phase3_gold\6480_BP_PB.conllu,538,इस का कम्पनी का नाम दिया इंफ़ोवेब ।,8,nmod,2,1.3333333333333333
../Dialouge Corpus Filttered/parse_gold_filttered\Phase3\Phase3_gold\6480_BP_PB.conllu,538,इस का कम्पनी का नाम दिया इंफ़ोवेब ।,8,nmod,4,1.3333333333333333
../Dialouge Corpus Filttered/parse_gold_filttered\Phase3\Phase3_gold\6480_BP_PB.conllu,561,ये जो किंगकोर्स जैसे जो बिज़नेस हम लोग सोच रहे हैं ना बहुत गुंजाइश है इस काम में ।,19,nmod,3,2.0
../Dialouge Corpus Filttered/parse_gold_filttered\Phase3\Phase3_gold\6480_BP_PB.conllu,571,4000 साड़े चार हज़ार 5000 डॉलर उस के मतलब महीने का किराया है ।,14,nmod,2,2.5833333333333335
../Dialouge Corpus Filttered/parse_gold_filttered\Phase3\Phase3_gold\6480_BP_PB.conllu,573,उस के लिए 2 महीने का एडवांस दो लीज़ करो ।,11,nmod,3,2.3333333333333335
../Dialouge Corpus Filttered/parse_gold_filttered\Phase3\Phase3_gold\6480_BP_PB.conllu,576,इक्विप्मेंट्स की तो कॉस्ट अलग है ।,7,nmod,3,1.6
../Dialouge Corpus Filttered/parse_gold_filttered\Phase3\Phase3_gold\6480_BP_PB.conllu,580,डेली लोग आएँगे कॉल करेंगे चले जाएँगे ।,8,nmod,1,1.3333333333333333
../Dialouge Corpus Filttered/parse_gold_filttered\Phase3\Phase3_gold\6480_BP_PB.conllu,611,तो फिर वो हम लोग इंटरनेट का भी काम शुरू करेंगे ।,12,nmod,3,4.3
../Dialouge Corpus Filttered/parse_gold_filttered\Phase3\Phase3_gold\6480_BP_PB.conllu,615,जब जॉली आ जाएगी ना मैं अपना 1 और ये जो सॉफ्टवेयर कन्सल्टिंग का काम मैं शुरू करूँगा ।,19,nmod,1,3.2941176470588234
../Dialouge Corpus Filttered/parse_gold_filttered\Phase3\Phase3_gold\6480_BP_PB.conllu,615,जब जॉली आ जाएगी ना मैं अपना 1 और ये जो सॉफ्टवेयर कन्सल्टिंग का काम मैं शुरू करूँगा ।,19,nmod,8,3.2941176470588234
../Dialouge Corpus Filttered/parse_gold_filttered\Phase3\Phase3_gold\6480_BP_PB.conllu,620,क्योंकि वो फिर अपना काम होगा ।,7,nmod,1,2.8
../Dialouge Corpus Filttered/parse_gold_filttered\Phase3\Phase3_gold\6480_BP_PB.conllu,626,पर प्रॉब्लम ये है कि उस के लड़के आएँगे ।,10,nmod,2,2.25
../Dialouge Corpus Filttered/parse_gold_filttered\Phase3\Phase3_gold\6480_BP_PB.conllu,629,उस के अपने ही दिमाग होगा ।,7,nmod,2,1.4
../Dialouge Corpus Filttered/parse_gold_filttered\Phase3\Phase3_gold\6480_BP_PB.conllu,629,उस के अपने ही दिमाग होगा ।,7,nmod,4,1.4
../Dialouge Corpus Filttered/parse_gold_filttered\Phase3\Phase3_gold\6480_BP_PB.conllu,630,अपने कुछ होगा ।,4,nmod,1,1.0
../Dialouge Corpus Filttered/parse_gold_filttered\Phase3\Phase3_gold\6480_BP_PB.conllu,645,उन के अपने पर्सनल नेटवर्क से कैंडिडेट्स ले के दूसरे के लिए कैंडिडेट्स हाइर करूँगा ।,16,nmod,2,1.8571428571428572
../Dialouge Corpus Filttered/parse_gold_filttered\Phase3\Phase3_gold\6480_BP_PB.conllu,645,उन के अपने पर्सनल नेटवर्क से कैंडिडेट्स ले के दूसरे के लिए कैंडिडेट्स हाइर करूँगा ।,16,nmod,1,1.8571428571428572
../Dialouge Corpus Filttered/parse_gold_filttered\Phase3\Phase3_gold\6480_BP_PB.conllu,645,उन के अपने पर्सनल नेटवर्क से कैंडिडेट्स ले के दूसरे के लिए कैंडिडेट्स हाइर करूँगा ।,16,nmod,9,1.8571428571428572
../Dialouge Corpus Filttered/parse_gold_filttered\Phase3\Phase3_gold\6480_BP_PB.conllu,656,इस की जगह अगर तुम बताओगे ठीक है ।,9,nmod,2,1.5714285714285714
../Dialouge Corpus Filttered/parse_gold_filttered\Phase3\Phase3_gold\6480_BP_PB.conllu,663,10 बंदे के जो बिल होए तो मैं ले लूँगा ।,11,nmod,3,1.5555555555555556
../Dialouge Corpus Filttered/parse_gold_filttered\Phase3\Phase3_gold\6480_BP_PB.conllu,666,जैसे पोर्टलैंड एरिया में कैलिफोर्निया में ।,7,nmod,1,1.8
../Dialouge Corpus Filttered/parse_gold_filttered\Phase3\Phase3_gold\6480_BP_PB.conllu,667,जैसे ओरेकल का 1 सॉफ्टवेयर बनाना चहिए था ।,9,nmod,2,2.0
../Dialouge Corpus Filttered/parse_gold_filttered\Phase3\Phase3_gold\6480_BP_PB.conllu,668,नहीं तो सी का 1 सॉफ्टवेयर बनाना चहिए उन लोगों को ।,12,nmod,2,1.9
../Dialouge Corpus Filttered/parse_gold_filttered\Phase3\Phase3_gold\6480_BP_PB.conllu,677,पावर बिल्डर की प्रॉब्लम हो तो तुम खुद कर सकते हो ।,12,nmod,3,1.8
../Dialouge Corpus Filttered/parse_gold_filttered\Phase3\Phase3_gold\6480_BP_PB.conllu,685,तेरे पास ऑरेकल के कोई काम है तो मुझे बाता ।,11,nmod,2,2.111111111111111
../Dialouge Corpus Filttered/parse_gold_filttered\Phase3\Phase3_gold\6480_BP_PB.conllu,685,तेरे पास ऑरेकल के कोई काम है तो मुझे बाता ।,11,nmod,2,2.111111111111111
../Dialouge Corpus Filttered/parse_gold_filttered\Phase3\Phase3_gold\6480_BP_PB.conllu,688,जो पावर बिल्डर के जो भी कुछ महीनें हम ने किया ना कन्सल्टिंग के काम उस में मैं अपने मार्केटिंग आइडियाज़ मैं लगाया था ।,26,nmod,5,2.1666666666666665
../Dialouge Corpus Filttered/parse_gold_filttered\Phase3\Phase3_gold\6480_BP_PB.conllu,688,जो पावर बिल्डर के जो भी कुछ महीनें हम ने किया ना कन्सल्टिंग के काम उस में मैं अपने मार्केटिंग आइडियाज़ मैं लगाया था ।,26,nmod,2,2.1666666666666665
../Dialouge Corpus Filttered/parse_gold_filttered\Phase3\Phase3_gold\6480_BP_PB.conllu,688,जो पावर बिल्डर के जो भी कुछ महीनें हम ने किया ना कन्सल्टिंग के काम उस में मैं अपने मार्केटिंग आइडियाज़ मैं लगाया था ।,26,nmod,1,2.1666666666666665
../Dialouge Corpus Filttered/parse_gold_filttered\Phase3\Phase3_gold\6480_BP_PB.conllu,688,जो पावर बिल्डर के जो भी कुछ महीनें हम ने किया ना कन्सल्टिंग के काम उस में मैं अपने मार्केटिंग आइडियाज़ मैं लगाया था ।,26,nmod,2,2.1666666666666665
../Dialouge Corpus Filttered/parse_gold_filttered\Phase3\Phase3_gold\6480_BP_PB.conllu,692,वो होता क्या है कि कम्पनी कोई और है और उस के कंसल्टेंट कोई और है और प्रॉजेक्ट किसी और के पास है ।,24,nmod,2,2.409090909090909
../Dialouge Corpus Filttered/parse_gold_filttered\Phase3\Phase3_gold\6480_BP_PB.conllu,722,इस टाइप के काम कर रही है ।,8,nmod,3,1.3333333333333333
../Dialouge Corpus Filttered/parse_gold_filttered\Phase3\Phase3_gold\6480_BP_PB.conllu,730,जो कम्पनी मैं करूँगा तो मेरे उतने कैपिटल स्ट्रेंथ नहीं होंगे कि मैं वो बड़ा टर्नकी प्रॉजेक्ट ले के 10 बंदे को बैठा दूँ ।,25,nmod,1,3.1739130434782608
../Dialouge Corpus Filttered/parse_gold_filttered\Phase3\Phase3_gold\6480_BP_PB.conllu,730,जो कम्पनी मैं करूँगा तो मेरे उतने कैपिटल स्ट्रेंथ नहीं होंगे कि मैं वो बड़ा टर्नकी प्रॉजेक्ट ले के 10 बंदे को बैठा दूँ ।,25,nmod,3,3.1739130434782608
../Dialouge Corpus Filttered/parse_gold_filttered\Phase3\Phase3_gold\6480_BP_PB.conllu,730,जो कम्पनी मैं करूँगा तो मेरे उतने कैपिटल स्ट्रेंथ नहीं होंगे कि मैं वो बड़ा टर्नकी प्रॉजेक्ट ले के 10 बंदे को बैठा दूँ ।,25,nmod,6,3.1739130434782608
../Dialouge Corpus Filttered/parse_gold_filttered\Phase3\Phase3_gold\6480_BP_PB.conllu,740,बीच में अपना कमिशन खा गया ।,7,nmod,1,1.6
../Dialouge Corpus Filttered/parse_gold_filttered\Phase3\Phase3_gold\6480_BP_PB.conllu,774,और अगर इंटरनेट में अपने कम्पनी को एस्टेब्लिश कर दो ना कि ऐसा है सॉफ्टवेयर कन्सल्टिंग फ़र्म है ।,19,nmod,1,2.588235294117647
../Dialouge Corpus Filttered/parse_gold_filttered\Phase3\Phase3_gold\6480_BP_PB.conllu,782,क्योंकि कभी किसी को कोई पता नहीं होता किसी को सा बंदा चहिए ।,15,nmod,1,3.923076923076923
../Dialouge Corpus Filttered/parse_gold_filttered\Phase3\Phase3_gold\6480_BP_PB.conllu,788,गुड कम्यूनिकेशन स्किल और वो फिर थोड़ा सा अगर इस में सक्सेस हो जाए तो मेरा जो प्रोफ़ेसर है डॉक्टर मार्शल उस से मैं ने बात की है ।,29,nmod,1,3.074074074074074
../Dialouge Corpus Filttered/parse_gold_filttered\Phase3\Phase3_gold\6480_BP_PB.conllu,790,पता नहीं कौन से कम्प्यूटर में बहुत साल पहले वो अ_वाइस प्रेसिडेंट ऑफ़ मार्केटिंग थे ।,16,nmod,2,2.0714285714285716
../Dialouge Corpus Filttered/parse_gold_filttered\Phase3\Phase3_gold\6480_BP_PB.conllu,806,1 कम्पनी का बंदा भी आया था ।,8,nmod,3,1.3333333333333333
../Dialouge Corpus Filttered/parse_gold_filttered\Phase3\Phase3_gold\6480_BP_PB.conllu,807,मेरा मेन सप्लाइअर है ना जिस के साथ मैं काम कर रहा हूँ लेदर प्रॉडक्ट के लिए ।,19,nmod,1,2.176470588235294
../Dialouge Corpus Filttered/parse_gold_filttered\Phase3\Phase3_gold\6480_BP_PB.conllu,809,तो का कोई फ्रेंड आया था ।,8,nmod,2,2.0
../Dialouge Corpus Filttered/parse_gold_filttered\Phase3\Phase3_gold\6480_BP_PB.conllu,836,बड़ी बड़ी कम्पनी लाइक एटीऐंडटी और ये सब फॉर्चून 100 कम्पनी से उन लोगों ने बात की है ।,19,nmod,1,3.3529411764705883
../Dialouge Corpus Filttered/parse_gold_filttered\Phase3\Phase3_gold\6480_BP_PB.conllu,836,बड़ी बड़ी कम्पनी लाइक एटीऐंडटी और ये सब फॉर्चून 100 कम्पनी से उन लोगों ने बात की है ।,19,nmod,1,3.3529411764705883
../Dialouge Corpus Filttered/parse_gold_filttered\Phase3\Phase3_gold\6480_BP_PB.conllu,873,तुम्हें पता है कहाँ कहाँ टर्नकी प्रॉजेक्ट तुम्हारे मतलब अभी ।,11,nmod,1,2.2222222222222223
../Dialouge Corpus Filttered/parse_gold_filttered\Phase3\Phase3_gold\6480_BP_PB.conllu,885,अपने लोग मिल जाए ।,5,nmod,1,1.0
../Dialouge Corpus Filttered/parse_gold_filttered\Phase3\Phase3_gold\6480_BP_PB.conllu,903,मेरी अपनी जो कम्पनी है शायद पता नहीं उस में टर्नकी प्रॉजेक्ट करने की सोच रही थी कम्पनी ।,19,nmod,1,2.8823529411764706
../Dialouge Corpus Filttered/parse_gold_filttered\Phase3\Phase3_gold\6480_BP_PB.conllu,903,मेरी अपनी जो कम्पनी है शायद पता नहीं उस में टर्नकी प्रॉजेक्ट करने की सोच रही थी कम्पनी ।,19,nmod,1,2.8823529411764706
../Dialouge Corpus Filttered/parse_gold_filttered\Phase3\Phase3_gold\6480_BP_PB.conllu,930,ये तो मैं बड़ी कम्पनी की बात कर रहा हूँ ।,11,nmod,1,2.3333333333333335
../Dialouge Corpus Filttered/parse_gold_filttered\Phase3\Phase3_gold\6480_BP_PB.conllu,930,ये तो मैं बड़ी कम्पनी की बात कर रहा हूँ ।,11,nmod,3,2.3333333333333335
../Dialouge Corpus Filttered/parse_gold_filttered\Phase3\Phase3_gold\6480_BP_PB.conllu,931,जैसे टीसीएस वगैरा इस तरह की कम्पनियाँ ऑफ़शोर प्रॉजेक्ट ले लेती हैं ।,13,nmod,2,2.272727272727273
../Dialouge Corpus Filttered/parse_gold_filttered\Phase3\Phase3_gold\6480_BP_PB.conllu,931,जैसे टीसीएस वगैरा इस तरह की कम्पनियाँ ऑफ़शोर प्रॉजेक्ट ले लेती हैं ।,13,nmod,5,2.272727272727273
../Dialouge Corpus Filttered/parse_gold_filttered\Phase3\Phase3_gold\6480_BP_PB.conllu,955,उस के कुछ रिश्तेदार या फ़्रेंड्स वगैरा होंगे ।,9,nmod,2,1.8571428571428572
../Dialouge Corpus Filttered/parse_gold_filttered\Phase3\Phase3_gold\6480_BP_PB.conllu,965,सफदरजंग तो तुम ये दिल्ली की बात कर रहे हो ।,11,nmod,3,2.3333333333333335
../Dialouge Corpus Filttered/parse_gold_filttered\Phase3\Phase3_gold\6480_BP_PB.conllu,971,सैंटा क्रूज़ में मतलब क्या मालूम ।,7,nmod,2,2.2
../Dialouge Corpus Filttered/parse_gold_filttered\Phase3\Phase3_gold\6480_BP_PB.conllu,998,लेकिन उन लोगों का बॉडीशॉपिंग का काम भी कर रहे हैं साथ साथ ।,14,nmod,3,2.3333333333333335
../Dialouge Corpus Filttered/parse_gold_filttered\Phase3\Phase3_gold\6480_BP_PB.conllu,998,लेकिन उन लोगों का बॉडीशॉपिंग का काम भी कर रहे हैं साथ साथ ।,14,nmod,5,2.3333333333333335
../Dialouge Corpus Filttered/parse_gold_filttered\Phase3\Phase3_gold\6480_BP_PB.conllu,1000,बॉडीशॉपिंग भी कर रहे हैं लेकिन बॉडीशॉपिंग में ये चक्कर होता है ना कि वीज़ा का प्रॉब्लम होता है ।,20,nmod,2,2.6666666666666665
../Dialouge Corpus Filttered/parse_gold_filttered\Phase3\Phase3_gold\6480_BP_PB.conllu,1009,उस का बिज़नेस वीज़ा में आता है या जेवन वीज़ा में आता है बस 2 3 4 महीने के लिए ।,21,nmod,2,2.1052631578947367
../Dialouge Corpus Filttered/parse_gold_filttered\Phase3\Phase3_gold\6480_BP_PB.conllu,1011,समझ के वो चला जाता है ।,7,nmod,2,1.4
../Dialouge Corpus Filttered/parse_gold_filttered\Phase3\Phase3_gold\6480_BP_PB.conllu,1013,जा के उस के जो सॉफ्टवेयर प्रोफ़ेशनलज़ है इंडिया में वो सब लड़के से वहाँ से कराते हैं ।,20,nmod,2,1.8888888888888888
../Dialouge Corpus Filttered/parse_gold_filttered\Phase3\Phase3_gold\6480_BP_PB.conllu,1013,जा के उस के जो सॉफ्टवेयर प्रोफ़ेशनलज़ है इंडिया में वो सब लड़के से वहाँ से कराते हैं ।,20,nmod,1,1.8888888888888888
../Dialouge Corpus Filttered/parse_gold_filttered\Phase3\Phase3_gold\6480_BP_PB.conllu,1015,तो इस टाइप की चीज़ मतलब बहुत हो रही है आजकल ।,12,nmod,3,2.2
../Dialouge Corpus Filttered/parse_gold_filttered\Phase3\Phase3_gold\6480_BP_PB.conllu,1053,तुम्हारी बात हुई है क्या ।,6,nmod,1,1.25
../Dialouge Corpus Filttered/parse_gold_filttered\Phase3\Phase3_gold\6480_BP_PB.conllu,1063,पहले मन्थ शुरुवात हुई है अभी सिर्फ़ ।,8,nmod,1,1.6
../Dialouge Corpus Filttered/parse_gold_filttered\Phase3\Phase3_gold\6480_BP_PB.conllu,1070,तो लेबर क्लीयरेंस कब तक होगा ।,7,nmod,1,2.4
../Dialouge Corpus Filttered/parse_gold_filttered\Phase3\Phase3_gold\6480_BP_PB.conllu,1079,यार तुम इंडिया पैसे वैसे भेजते हो क्या ।,9,nmod,1,2.2857142857142856
../Dialouge Corpus Filttered/parse_gold_filttered\Phase3\Phase3_gold\hi_6432_MZ.conllu,11,हमारे बच्चों को तो बहुत मज़ा आता है ।,9,nmod,1,1.7142857142857142
../Dialouge Corpus Filttered/parse_gold_filttered\Phase3\Phase3_gold\hi_6432_MZ.conllu,121,कार्ड आप ने देर से अगर छपवाई या जो भी मतलब खुद की प्रॉब्लम हो ।,16,nmod,2,3.0714285714285716
../Dialouge Corpus Filttered/parse_gold_filttered\Phase3\Phase3_gold\hi_6432_MZ.conllu,134,बिकॉज़ वो काकू की शादी में नहीं आया था ।,10,nmod,2,2.75
../Dialouge Corpus Filttered/parse_gold_filttered\Phase3\Phase3_gold\hi_6432_MZ.conllu,146,और हम को मानिक थोड़ी दीपक और चेतन की छवि दिखी ।,12,nmod,4,4.3
../Dialouge Corpus Filttered/parse_gold_filttered\Phase3\Phase3_gold\hi_6432_MZ.conllu,155,नहीं लंबा नहीं है परंतु फ़ेस का जो कट है ।,11,nmod,2,2.2222222222222223
../Dialouge Corpus Filttered/parse_gold_filttered\Phase3\Phase3_gold\hi_6432_MZ.conllu,169,अरे काकू के दूसरी बिटिया हुई ।,7,nmod,2,2.2
../Dialouge Corpus Filttered/parse_gold_filttered\Phase3\Phase3_gold\hi_6432_MZ.conllu,196,उस का सीसेक्शन होना था ना ।,7,nmod,2,1.4
../Dialouge Corpus Filttered/parse_gold_filttered\Phase3\Phase3_gold\hi_6432_MZ.conllu,218,हमारी शादी में इतना मज़ा हुआ ।,7,nmod,1,1.6
../Dialouge Corpus Filttered/parse_gold_filttered\Phase3\Phase3_gold\hi_6432_MZ.conllu,220,कि हमारी शादी में एक तो बहुत कम टाइम था ना सब को बताने का ।,16,nmod,1,2.5
../Dialouge Corpus Filttered/parse_gold_filttered\Phase3\Phase3_gold\hi_6432_MZ.conllu,253,वो जो उन की छोटी बहन जो हैं भाभी की उस को ले कर हो गया था ।,18,nmod,2,2.3125
../Dialouge Corpus Filttered/parse_gold_filttered\Phase3\Phase3_gold\hi_6432_MZ.conllu,266,हाँ वो भाभी के पीछे उन की बहन लड़ती थी कि मेरी करा दो करा दो ।,17,nmod,2,2.6666666666666665
../Dialouge Corpus Filttered/parse_gold_filttered\Phase3\Phase3_gold\hi_6432_MZ.conllu,271,हाँ तो उस चक्कर में भाभी की जो सिचूएशथी बड़ी ऑक्वर्ड हो गई थी ।,16,nmod,2,2.142857142857143
../Dialouge Corpus Filttered/parse_gold_filttered\Phase3\Phase3_gold\hi_6432_MZ.conllu,281,तो उस चक्कर में मामाजी हमारे वहाँ नहीं आए ।,10,nmod,1,3.0
../Dialouge Corpus Filttered/parse_gold_filttered\Phase3\Phase3_gold\hi_6432_MZ.conllu,284,अरे वो हमारे भोपल में ही तो रहते है वो ।,11,nmod,1,3.0
../Dialouge Corpus Filttered/parse_gold_filttered\Phase3\Phase3_gold\hi_6432_MZ.conllu,286,हमारी मम्मी को तो ये ही गुस्सा है ।,9,nmod,1,1.8571428571428572
../Dialouge Corpus Filttered/parse_gold_filttered\Phase3\Phase3_gold\hi_6432_MZ.conllu,304,तो पर ये था कि वो जो हुए तो एक महीना हो गया था और उतना ठीक होने में कोई टाइम नहीं लगता है क्योंकि मम्मी की खुद की हो चुकी है ।,33,nmod,2,2.7096774193548385
../Dialouge Corpus Filttered/parse_gold_filttered\Phase3\Phase3_gold\hi_6432_MZ.conllu,316,उन का कुछ खराब वराब हो गया था ।,9,nmod,2,1.4285714285714286
../Dialouge Corpus Filttered/parse_gold_filttered\Phase3\Phase3_gold\hi_6432_MZ.conllu,331,इस का ये मतलब हुए ।,6,nmod,2,1.5
../Dialouge Corpus Filttered/parse_gold_filttered\Phase3\Phase3_gold\hi_6432_MZ.conllu,332,तुम्हारे घर जाओ और बाहर निकल जाओ ।,8,nmod,1,1.5
../Dialouge Corpus Filttered/parse_gold_filttered\Phase3\Phase3_gold\hi_6432_MZ.conllu,352,वो ज्योति दीदी की शादी हुई थी ।,8,nmod,3,1.8333333333333333
