"X","lang","dtype","sent_id","length","max_arity","avg_arity","projD","gapD","illnest","edgex","dir","dd","proj","edgeD","endPoint","HDD","HD"
1204328,"/hi","real",7331,10,3,0.909090909090909,5,0,0,"(11, 10)","RL",1,1,0,0,0,1
1204329,"/hi","real",7336,9,2,0.9,8,1,0,"(1, 4)","LR",3,0,1,1,3,3
1204330,"/hi","real",7336,9,2,0.9,8,1,0,"(2, 1)","RL",1,1,0,0,0,1
1204331,"/hi","real",7336,9,2,0.9,8,1,0,"(3, 2)","RL",1,1,0,0,0,1
1204332,"/hi","real",7336,9,2,0.9,8,1,0,"(4, 9)","LR",5,1,0,0,0,3
1204333,"/hi","real",7336,9,2,0.9,8,1,0,"(6, 5)","RL",1,1,0,0,0,1
1204334,"/hi","real",7336,9,2,0.9,8,1,0,"(8, 6)","RL",2,1,0,0,0,1
1204335,"/hi","real",7336,9,2,0.9,8,1,0,"(8, 7)","RL",1,1,0,0,0,1
1204336,"/hi","real",7336,9,2,0.9,8,1,0,"(9, 8)","RL",1,1,0,0,0,1
1204337,"/hi","real",7344,8,3,0.888888888888889,4,1,0,"(2, 3)","LR",1,1,0,0,0,1
1204338,"/hi","real",7344,8,3,0.888888888888889,4,1,0,"(5, 4)","RL",1,1,0,0,0,1
1204339,"/hi","real",7344,8,3,0.888888888888889,4,1,0,"(7, 1)","RL",6,0,1,1,1,3
1204340,"/hi","real",7344,8,3,0.888888888888889,4,1,0,"(7, 5)","RL",2,1,0,0,0,1
1204341,"/hi","real",7344,8,3,0.888888888888889,4,1,0,"(7, 6)","RL",1,1,0,0,0,1
1204342,"/hi","real",7344,8,3,0.888888888888889,4,1,0,"(8, 2)","RL",6,1,0,0,0,3
1204343,"/hi","real",7344,8,3,0.888888888888889,4,1,0,"(8, 7)","RL",1,1,0,0,0,1
1204344,"/hi","real",7347,11,2,0.916666666666667,7,1,1,"(4, 2)","RL",1,1,0,0,0,1
1204345,"/hi","real",7347,11,2,0.916666666666667,7,1,1,"(4, 7)","LR",3,1,0,0,0,1
1204346,"/hi","real",7347,11,2,0.916666666666667,7,1,1,"(7, 5)","RL",2,1,0,0,0,1
1204347,"/hi","real",7347,11,2,0.916666666666667,7,1,1,"(7, 6)","RL",1,1,0,0,0,1
1204348,"/hi","real",7347,11,2,0.916666666666667,7,1,1,"(8, 4)","RL",4,1,0,0,0,2
1204349,"/hi","real",7347,11,2,0.916666666666667,7,1,1,"(8, 9)","LR",1,1,0,0,0,1
1204350,"/hi","real",7347,11,2,0.916666666666667,7,1,1,"(10, 8)","RL",2,1,0,0,0,1
1204351,"/hi","real",7347,11,2,0.916666666666667,7,1,1,"(11, 1)","RL",9,0,1,1,1,5
1204352,"/hi","real",7347,11,2,0.916666666666667,7,1,1,"(11, 12)","LR",1,1,0,0,0,1
1204353,"/hi","real",7347,11,2,0.916666666666667,7,1,1,"(12, 10)","RL",2,0,1,1,2,2
1204354,"/hi","real",7362,9,3,0.9,5,0,0,"(2, 1)","RL",1,1,0,0,0,1
1204355,"/hi","real",7362,9,3,0.9,5,0,0,"(5, 4)","RL",1,1,0,0,0,1
1204356,"/hi","real",7362,9,3,0.9,5,0,0,"(6, 5)","RL",1,1,0,0,0,1
1204357,"/hi","real",7362,9,3,0.9,5,0,0,"(8, 6)","RL",2,1,0,0,0,1
1204358,"/hi","real",7362,9,3,0.9,5,0,0,"(8, 7)","RL",1,1,0,0,0,1
1204359,"/hi","real",7362,9,3,0.9,5,0,0,"(9, 2)","RL",7,1,0,0,0,4
1204360,"/hi","real",7362,9,3,0.9,5,0,0,"(9, 3)","RL",6,1,0,0,0,4
1204361,"/hi","real",7362,9,3,0.9,5,0,0,"(9, 8)","RL",1,1,0,0,0,1
1204362,"/hi","real",7367,11,2,0.916666666666667,7,0,0,"(2, 1)","RL",1,1,0,0,0,1
1204363,"/hi","real",7367,11,2,0.916666666666667,7,0,0,"(4, 3)","RL",1,1,0,0,0,1
1204364,"/hi","real",7367,11,2,0.916666666666667,7,0,0,"(4, 6)","LR",2,1,0,0,0,1
1204365,"/hi","real",7367,11,2,0.916666666666667,7,0,0,"(6, 5)","RL",1,1,0,0,0,1
1204366,"/hi","real",7367,11,2,0.916666666666667,7,0,0,"(8, 4)","RL",4,1,0,0,0,2
1204367,"/hi","real",7367,11,2,0.916666666666667,7,0,0,"(8, 7)","RL",1,1,0,0,0,1
1204368,"/hi","real",7367,11,2,0.916666666666667,7,0,0,"(9, 8)","RL",1,1,0,0,0,1
1204369,"/hi","real",7367,11,2,0.916666666666667,7,0,0,"(10, 9)","RL",1,1,0,0,0,1
1204370,"/hi","real",7367,11,2,0.916666666666667,7,0,0,"(11, 2)","RL",9,1,0,0,0,6
1204371,"/hi","real",7367,11,2,0.916666666666667,7,0,0,"(11, 10)","RL",1,1,0,0,0,1
1204372,"/hi","real",7371,11,2,0.916666666666667,7,0,0,"(2, 1)","RL",1,1,0,0,0,1
1204373,"/hi","real",7371,11,2,0.916666666666667,7,0,0,"(3, 2)","RL",1,1,0,0,0,1
1204374,"/hi","real",7371,11,2,0.916666666666667,7,0,0,"(3, 4)","LR",1,1,0,0,0,1
1204375,"/hi","real",7371,11,2,0.916666666666667,7,0,0,"(4, 11)","LR",7,1,0,0,0,4
1204376,"/hi","real",7371,11,2,0.916666666666667,7,0,0,"(7, 6)","RL",1,1,0,0,0,1
1204377,"/hi","real",7371,11,2,0.916666666666667,7,0,0,"(7, 9)","LR",2,1,0,0,0,1
1204378,"/hi","real",7371,11,2,0.916666666666667,7,0,0,"(9, 8)","RL",1,1,0,0,0,1
1204379,"/hi","real",7371,11,2,0.916666666666667,7,0,0,"(10, 7)","RL",3,1,0,0,0,2
1204380,"/hi","real",7371,11,2,0.916666666666667,7,0,0,"(11, 5)","RL",6,1,0,0,0,4
1204381,"/hi","real",7371,11,2,0.916666666666667,7,0,0,"(11, 10)","RL",1,1,0,0,0,1
1204382,"/hi","real",7375,10,2,0.909090909090909,6,0,0,"(2, 1)","RL",1,1,0,0,0,1
1204383,"/hi","real",7375,10,2,0.909090909090909,6,0,0,"(3, 2)","RL",1,1,0,0,0,1
1204384,"/hi","real",7375,10,2,0.909090909090909,6,0,0,"(3, 4)","LR",1,1,0,0,0,1
1204385,"/hi","real",7375,10,2,0.909090909090909,6,0,0,"(4, 10)","LR",6,1,0,0,0,3
1204386,"/hi","real",7375,10,2,0.909090909090909,6,0,0,"(7, 6)","RL",1,1,0,0,0,1
1204387,"/hi","real",7375,10,2,0.909090909090909,6,0,0,"(9, 7)","RL",2,1,0,0,0,1
1204388,"/hi","real",7375,10,2,0.909090909090909,6,0,0,"(9, 8)","RL",1,1,0,0,0,1
1204389,"/hi","real",7375,10,2,0.909090909090909,6,0,0,"(10, 5)","RL",5,1,0,0,0,3
1204390,"/hi","real",7375,10,2,0.909090909090909,6,0,0,"(10, 9)","RL",1,1,0,0,0,1
1204391,"/hi","real",7377,9,3,0.9,5,0,0,"(3, 2)","RL",1,1,0,0,0,1
1204392,"/hi","real",7377,9,3,0.9,5,0,0,"(4, 3)","RL",1,1,0,0,0,1
1204393,"/hi","real",7377,9,3,0.9,5,0,0,"(6, 5)","RL",1,1,0,0,0,1
1204394,"/hi","real",7377,9,3,0.9,5,0,0,"(8, 4)","RL",4,1,0,0,0,2
1204395,"/hi","real",7377,9,3,0.9,5,0,0,"(8, 6)","RL",2,1,0,0,0,1
1204396,"/hi","real",7377,9,3,0.9,5,0,0,"(8, 7)","RL",1,1,0,0,0,1
1204397,"/hi","real",7377,9,3,0.9,5,0,0,"(9, 1)","RL",8,1,0,0,0,5
1204398,"/hi","real",7377,9,3,0.9,5,0,0,"(9, 8)","RL",1,1,0,0,0,1
1204399,"/hi","real",7379,10,3,0.909090909090909,6,1,0,"(3, 2)","RL",1,1,0,0,0,1
1204400,"/hi","real",7379,10,3,0.909090909090909,6,1,0,"(4, 3)","RL",1,1,0,0,0,1
1204401,"/hi","real",7379,10,3,0.909090909090909,6,1,0,"(6, 5)","RL",1,1,0,0,0,1
1204402,"/hi","real",7379,10,3,0.909090909090909,6,1,0,"(7, 6)","RL",1,1,0,0,0,1
1204403,"/hi","real",7379,10,3,0.909090909090909,6,1,0,"(8, 1)","RL",7,1,0,0,0,5
1204404,"/hi","real",7379,10,3,0.909090909090909,6,1,0,"(8, 4)","RL",4,1,0,0,0,3
1204405,"/hi","real",7379,10,3,0.909090909090909,6,1,0,"(8, 7)","RL",1,1,0,0,0,1
1204406,"/hi","real",7379,10,3,0.909090909090909,6,1,0,"(9, 10)","LR",1,1,0,0,0,1
1204407,"/hi","real",7379,10,3,0.909090909090909,6,1,0,"(10, 8)","RL",2,0,1,1,2,2
1204408,"/hi","real",7388,9,2,0.9,5,2,0,"(2, 1)","RL",1,1,0,0,0,1
1204409,"/hi","real",7388,9,2,0.9,5,2,0,"(2, 4)","LR",2,0,1,1,2,2
1204410,"/hi","real",7388,9,2,0.9,5,2,0,"(3, 2)","RL",1,1,0,0,0,1
1204411,"/hi","real",7388,9,2,0.9,5,2,0,"(6, 5)","RL",1,1,0,0,0,1
1204412,"/hi","real",7388,9,2,0.9,5,2,0,"(8, 3)","RL",5,0,2,2,1,2
1204413,"/hi","real",7388,9,2,0.9,5,2,0,"(8, 7)","RL",1,1,0,0,0,1
1204414,"/hi","real",7388,9,2,0.9,5,2,0,"(9, 6)","RL",3,1,0,0,0,2
1204415,"/hi","real",7388,9,2,0.9,5,2,0,"(9, 8)","RL",1,1,0,0,0,1
1204416,"/hi","real",7392,9,3,0.9,5,0,0,"(2, 1)","RL",1,1,0,0,0,1
1204417,"/hi","real",7392,9,3,0.9,5,0,0,"(5, 3)","RL",2,1,0,0,0,1
1204418,"/hi","real",7392,9,3,0.9,5,0,0,"(5, 4)","RL",1,1,0,0,0,1
1204419,"/hi","real",7392,9,3,0.9,5,0,0,"(6, 5)","RL",1,1,0,0,0,1
1204420,"/hi","real",7392,9,3,0.9,5,0,0,"(8, 2)","RL",6,1,0,0,0,3
1204421,"/hi","real",7392,9,3,0.9,5,0,0,"(8, 6)","RL",2,1,0,0,0,1
1204422,"/hi","real",7392,9,3,0.9,5,0,0,"(8, 7)","RL",1,1,0,0,0,1
1204423,"/hi","real",7392,9,3,0.9,5,0,0,"(9, 8)","RL",1,1,0,0,0,1
1204424,"/hi","real",7393,7,2,0.875,4,0,0,"(2, 1)","RL",1,1,0,0,0,1
1204425,"/hi","real",7393,7,2,0.875,4,0,0,"(5, 3)","RL",2,1,0,0,0,1
1204426,"/hi","real",7393,7,2,0.875,4,0,0,"(5, 4)","RL",1,1,0,0,0,1
1204427,"/hi","real",7393,7,2,0.875,4,0,0,"(6, 5)","RL",1,1,0,0,0,1
1204428,"/hi","real",7393,7,2,0.875,4,0,0,"(7, 2)","RL",5,1,0,0,0,3
1204429,"/hi","real",7393,7,2,0.875,4,0,0,"(7, 6)","RL",1,1,0,0,0,1
1204430,"/hi","real",7398,9,4,0.9,5,0,0,"(3, 2)","RL",1,1,0,0,0,1
1204431,"/hi","real",7398,9,4,0.9,5,0,0,"(4, 3)","RL",1,1,0,0,0,1
1204432,"/hi","real",7398,9,4,0.9,5,0,0,"(5, 4)","RL",1,1,0,0,0,1
1204433,"/hi","real",7398,9,4,0.9,5,0,0,"(6, 7)","LR",1,1,0,0,0,1
1204434,"/hi","real",7398,9,4,0.9,5,0,0,"(9, 1)","RL",8,1,0,0,0,5
1204435,"/hi","real",7398,9,4,0.9,5,0,0,"(9, 5)","RL",4,1,0,0,0,2
1204436,"/hi","real",7398,9,4,0.9,5,0,0,"(9, 6)","RL",3,1,0,0,0,1
1204437,"/hi","real",7398,9,4,0.9,5,0,0,"(9, 8)","RL",1,1,0,0,0,1
1204438,"/hi","real",7401,10,3,0.909090909090909,5,1,0,"(2, 1)","RL",1,1,0,0,0,1
1204439,"/hi","real",7401,10,3,0.909090909090909,5,1,0,"(4, 3)","RL",1,1,0,0,0,1
1204440,"/hi","real",7401,10,3,0.909090909090909,5,1,0,"(6, 5)","RL",1,1,0,0,0,1
1204441,"/hi","real",7401,10,3,0.909090909090909,5,1,0,"(7, 6)","RL",1,1,0,0,0,1
1204442,"/hi","real",7401,10,3,0.909090909090909,5,1,0,"(9, 2)","RL",7,0,1,1,1,4
1204443,"/hi","real",7401,10,3,0.909090909090909,5,1,0,"(9, 7)","RL",2,1,0,0,0,1
1204444,"/hi","real",7401,10,3,0.909090909090909,5,1,0,"(9, 8)","RL",1,1,0,0,0,1
1204445,"/hi","real",7401,10,3,0.909090909090909,5,1,0,"(10, 4)","RL",6,1,0,0,0,4
1204446,"/hi","real",7401,10,3,0.909090909090909,5,1,0,"(10, 9)","RL",1,1,0,0,0,1
1204447,"/hi","real",7408,11,3,0.916666666666667,7,0,0,"(2, 1)","RL",1,1,0,0,0,1
1204448,"/hi","real",7408,11,3,0.916666666666667,7,0,0,"(4, 3)","RL",1,1,0,0,0,1
1204449,"/hi","real",7408,11,3,0.916666666666667,7,0,0,"(6, 5)","RL",1,1,0,0,0,1
1204450,"/hi","real",7408,11,3,0.916666666666667,7,0,0,"(7, 6)","RL",1,1,0,0,0,1
1204451,"/hi","real",7408,11,3,0.916666666666667,7,0,0,"(8, 7)","RL",1,1,0,0,0,1
1204452,"/hi","real",7408,11,3,0.916666666666667,7,0,0,"(9, 8)","RL",1,1,0,0,0,1
1204453,"/hi","real",7408,11,3,0.916666666666667,7,0,0,"(10, 2)","RL",8,1,0,0,0,6
1204454,"/hi","real",7408,11,3,0.916666666666667,7,0,0,"(10, 4)","RL",6,1,0,0,0,5
1204455,"/hi","real",7408,11,3,0.916666666666667,7,0,0,"(10, 9)","RL",1,1,0,0,0,1
1204456,"/hi","real",7408,11,3,0.916666666666667,7,0,0,"(11, 10)","RL",1,1,0,0,0,1
1204457,"/hi","real",7428,11,3,0.916666666666667,6,2,3,"(2, 1)","RL",1,1,0,0,0,1
1204458,"/hi","real",7428,11,3,0.916666666666667,6,2,3,"(3, 2)","RL",1,1,0,0,0,1
1204459,"/hi","real",7428,11,3,0.916666666666667,6,2,3,"(6, 5)","RL",1,1,0,0,0,1
1204460,"/hi","real",7428,11,3,0.916666666666667,6,2,3,"(7, 6)","RL",1,1,0,0,0,1
1204461,"/hi","real",7428,11,3,0.916666666666667,6,2,3,"(9, 3)","RL",6,0,2,1,2,3
1204462,"/hi","real",7428,11,3,0.916666666666667,6,2,3,"(9, 7)","RL",2,0,1,1,2,1
1204463,"/hi","real",7428,11,3,0.916666666666667,6,2,3,"(10, 4)","RL",6,0,1,1,1,4
1204464,"/hi","real",7428,11,3,0.916666666666667,6,2,3,"(10, 8)","RL",2,0,1,1,1,2
1204465,"/hi","real",7428,11,3,0.916666666666667,6,2,3,"(10, 11)","LR",1,1,0,0,0,1
1204466,"/hi","real",7428,11,3,0.916666666666667,6,2,3,"(11, 9)","RL",2,0,1,1,2,2
1204467,"/hi","real",7430,9,3,0.9,5,0,0,"(4, 3)","RL",1,1,0,0,0,1
1204468,"/hi","real",7430,9,3,0.9,5,0,0,"(6, 4)","RL",2,1,0,0,0,1
1204469,"/hi","real",7430,9,3,0.9,5,0,0,"(6, 5)","RL",1,1,0,0,0,1
1204470,"/hi","real",7430,9,3,0.9,5,0,0,"(7, 2)","RL",5,1,0,0,0,3
1204471,"/hi","real",7430,9,3,0.9,5,0,0,"(7, 6)","RL",1,1,0,0,0,1
1204472,"/hi","real",7430,9,3,0.9,5,0,0,"(10, 7)","RL",3,1,0,0,0,1
1204473,"/hi","real",7430,9,3,0.9,5,0,0,"(10, 8)","RL",2,1,0,0,0,1
1204474,"/hi","real",7430,9,3,0.9,5,0,0,"(10, 9)","RL",1,1,0,0,0,1
1204475,"/hi","real",7433,10,2,0.909090909090909,6,0,0,"(2, 1)","RL",1,1,0,0,0,1
1204476,"/hi","real",7433,10,2,0.909090909090909,6,0,0,"(3, 6)","LR",3,1,0,0,0,1
1204477,"/hi","real",7433,10,2,0.909090909090909,6,0,0,"(6, 4)","RL",2,1,0,0,0,1
1204478,"/hi","real",7433,10,2,0.909090909090909,6,0,0,"(6, 5)","RL",1,1,0,0,0,1
1204479,"/hi","real",7433,10,2,0.909090909090909,6,0,0,"(7, 3)","RL",4,1,0,0,0,2
1204480,"/hi","real",7433,10,2,0.909090909090909,6,0,0,"(8, 2)","RL",6,1,0,0,0,4
1204481,"/hi","real",7433,10,2,0.909090909090909,6,0,0,"(8, 7)","RL",1,1,0,0,0,1
1204482,"/hi","real",7433,10,2,0.909090909090909,6,0,0,"(10, 8)","RL",2,1,0,0,0,1
1204483,"/hi","real",7433,10,2,0.909090909090909,6,0,0,"(10, 9)","RL",1,1,0,0,0,1
1204484,"/hi","real",7449,8,2,0.888888888888889,4,0,0,"(2, 3)","LR",1,1,0,0,0,1
1204485,"/hi","real",7449,8,2,0.888888888888889,4,0,0,"(4, 1)","RL",3,1,0,0,0,2
1204486,"/hi","real",7449,8,2,0.888888888888889,4,0,0,"(4, 2)","RL",2,1,0,0,0,1
1204487,"/hi","real",7449,8,2,0.888888888888889,4,0,0,"(6, 5)","RL",1,1,0,0,0,1
1204488,"/hi","real",7449,8,2,0.888888888888889,4,0,0,"(7, 6)","RL",1,1,0,0,0,1
1204489,"/hi","real",7449,8,2,0.888888888888889,4,0,0,"(8, 4)","RL",4,1,0,0,0,3
1204490,"/hi","real",7449,8,2,0.888888888888889,4,0,0,"(8, 7)","RL",1,1,0,0,0,1
1204491,"/hi","real",7450,11,2,0.916666666666667,7,0,0,"(2, 1)","RL",1,1,0,0,0,1
1204492,"/hi","real",7450,11,2,0.916666666666667,7,0,0,"(3, 2)","RL",1,1,0,0,0,1
1204493,"/hi","real",7450,11,2,0.916666666666667,7,0,0,"(4, 7)","LR",3,1,0,0,0,1
1204494,"/hi","real",7450,11,2,0.916666666666667,7,0,0,"(7, 5)","RL",2,1,0,0,0,1
1204495,"/hi","real",7450,11,2,0.916666666666667,7,0,0,"(7, 6)","RL",1,1,0,0,0,1
1204496,"/hi","real",7450,11,2,0.916666666666667,7,0,0,"(8, 4)","RL",4,1,0,0,0,2
1204497,"/hi","real",7450,11,2,0.916666666666667,7,0,0,"(9, 8)","RL",1,1,0,0,0,1
1204498,"/hi","real",7450,11,2,0.916666666666667,7,0,0,"(10, 3)","RL",7,1,0,0,0,5
1204499,"/hi","real",7450,11,2,0.916666666666667,7,0,0,"(10, 9)","RL",1,1,0,0,0,1
1204500,"/hi","real",7450,11,2,0.916666666666667,7,0,0,"(11, 10)","RL",1,1,0,0,0,1
1204501,"/hi","real",7452,11,3,0.916666666666667,7,2,3,"(3, 2)","RL",1,1,0,0,0,1
1204502,"/hi","real",7452,11,3,0.916666666666667,7,2,3,"(5, 4)","RL",1,1,0,0,0,1
1204503,"/hi","real",7452,11,3,0.916666666666667,7,2,3,"(6, 5)","RL",1,1,0,0,0,1
1204504,"/hi","real",7452,11,3,0.916666666666667,7,2,3,"(7, 6)","RL",1,1,0,0,0,1
1204505,"/hi","real",7452,11,3,0.916666666666667,7,2,3,"(9, 3)","RL",6,0,1,1,2,4
1204506,"/hi","real",7452,11,3,0.916666666666667,7,2,3,"(9, 7)","RL",2,0,1,1,2,1
1204507,"/hi","real",7452,11,3,0.916666666666667,7,2,3,"(10, 1)","RL",9,0,1,1,1,6
1204508,"/hi","real",7452,11,3,0.916666666666667,7,2,3,"(10, 8)","RL",2,0,1,1,1,2
1204509,"/hi","real",7452,11,3,0.916666666666667,7,2,3,"(10, 11)","LR",1,1,0,0,0,1
1204510,"/hi","real",7452,11,3,0.916666666666667,7,2,3,"(11, 9)","RL",2,0,1,1,2,2
1204511,"/hi","real",7472,11,2,0.916666666666667,7,2,2,"(3, 2)","RL",1,1,0,0,0,1
1204512,"/hi","real",7472,11,2,0.916666666666667,7,2,2,"(4, 3)","RL",1,1,0,0,0,1
1204513,"/hi","real",7472,11,2,0.916666666666667,7,2,2,"(5, 4)","RL",1,1,0,0,0,1
1204514,"/hi","real",7472,11,2,0.916666666666667,7,2,2,"(7, 6)","RL",1,1,0,0,0,1
1204515,"/hi","real",7472,11,2,0.916666666666667,7,2,2,"(8, 7)","RL",1,1,0,0,0,1
1204516,"/hi","real",7472,11,2,0.916666666666667,7,2,2,"(9, 1)","RL",8,0,1,1,2,6
1204517,"/hi","real",7472,11,2,0.916666666666667,7,2,2,"(9, 5)","RL",4,0,1,1,2,3
1204518,"/hi","real",7472,11,2,0.916666666666667,7,2,2,"(10, 8)","RL",2,0,1,1,1,2
1204519,"/hi","real",7472,11,2,0.916666666666667,7,2,2,"(10, 11)","LR",1,1,0,0,0,1
1204520,"/hi","real",7472,11,2,0.916666666666667,7,2,2,"(11, 9)","RL",2,0,1,1,2,2
1204521,"/hi","real",7479,9,2,0.9,6,1,0,"(3, 1)","RL",2,1,0,0,0,1
1204522,"/hi","real",7479,9,2,0.9,6,1,0,"(3, 2)","RL",1,1,0,0,0,1
1204523,"/hi","real",7479,9,2,0.9,6,1,0,"(4, 3)","RL",1,1,0,0,0,1
1204524,"/hi","real",7479,9,2,0.9,6,1,0,"(5, 4)","RL",1,1,0,0,0,1
1204525,"/hi","real",7479,9,2,0.9,6,1,0,"(8, 5)","RL",3,0,1,1,1,1
1204526,"/hi","real",7479,9,2,0.9,6,1,0,"(8, 7)","RL",1,1,0,0,0,1
1204527,"/hi","real",7479,9,2,0.9,6,1,0,"(9, 6)","RL",3,1,0,0,0,2
1204528,"/hi","real",7479,9,2,0.9,6,1,0,"(9, 8)","RL",1,1,0,0,0,1
1204529,"/hi","real",7490,10,2,0.909090909090909,8,3,0,"(4, 2)","RL",1,1,0,0,0,1
1204530,"/hi","real",7490,10,2,0.909090909090909,8,3,0,"(4, 7)","LR",3,0,1,1,3,3
1204531,"/hi","real",7490,10,2,0.909090909090909,8,3,0,"(5, 4)","RL",1,1,0,0,0,1
1204532,"/hi","real",7490,10,2,0.909090909090909,8,3,0,"(6, 5)","RL",1,1,0,0,0,1
1204533,"/hi","real",7490,10,2,0.909090909090909,8,3,0,"(8, 1)","RL",6,1,0,0,0,4
1204534,"/hi","real",7490,10,2,0.909090909090909,8,3,0,"(8, 6)","RL",2,0,1,1,3,1
1204535,"/hi","real",7490,10,2,0.909090909090909,8,3,0,"(9, 10)","LR",1,1,0,0,0,1
1204536,"/hi","real",7490,10,2,0.909090909090909,8,3,0,"(10, 11)","LR",1,1,0,0,0,1
1204537,"/hi","real",7490,10,2,0.909090909090909,8,3,0,"(11, 8)","RL",3,0,1,1,3,3
1204538,"/hi","real",7493,9,3,0.9,5,2,2,"(3, 2)","RL",1,1,0,0,0,1
1204539,"/hi","real",7493,9,3,0.9,5,2,2,"(4, 5)","LR",1,1,0,0,0,1
1204540,"/hi","real",7493,9,3,0.9,5,2,2,"(7, 1)","RL",6,0,1,1,2,3
1204541,"/hi","real",7493,9,3,0.9,5,2,2,"(7, 3)","RL",4,0,1,1,2,2
1204542,"/hi","real",7493,9,3,0.9,5,2,2,"(7, 6)","RL",1,1,0,0,0,1
1204543,"/hi","real",7493,9,3,0.9,5,2,2,"(8, 4)","RL",4,0,1,1,1,2
1204544,"/hi","real",7493,9,3,0.9,5,2,2,"(8, 9)","LR",1,1,0,0,0,1
1204545,"/hi","real",7493,9,3,0.9,5,2,2,"(9, 7)","RL",2,0,1,1,2,2
1204546,"/hi","real",7494,9,4,0.9,4,0,0,"(2, 1)","RL",1,1,0,0,0,1
1204547,"/hi","real",7494,9,4,0.9,4,0,0,"(4, 3)","RL",1,1,0,0,0,1
1204548,"/hi","real",7494,9,4,0.9,4,0,0,"(5, 4)","RL",1,1,0,0,0,1
1204549,"/hi","real",7494,9,4,0.9,4,0,0,"(7, 6)","RL",1,1,0,0,0,1
1204550,"/hi","real",7494,9,4,0.9,4,0,0,"(9, 2)","RL",7,1,0,0,0,4
1204551,"/hi","real",7494,9,4,0.9,4,0,0,"(9, 5)","RL",4,1,0,0,0,2
1204552,"/hi","real",7494,9,4,0.9,4,0,0,"(9, 7)","RL",2,1,0,0,0,1
1204553,"/hi","real",7494,9,4,0.9,4,0,0,"(9, 8)","RL",1,1,0,0,0,1
1204554,"/hi","real",7495,9,4,0.9,5,0,0,"(2, 4)","LR",2,1,0,0,0,1
1204555,"/hi","real",7495,9,4,0.9,5,0,0,"(4, 3)","RL",1,1,0,0,0,1
1204556,"/hi","real",7495,9,4,0.9,5,0,0,"(5, 2)","RL",3,1,0,0,0,2
1204557,"/hi","real",7495,9,4,0.9,5,0,0,"(8, 7)","RL",1,1,0,0,0,1
1204558,"/hi","real",7495,9,4,0.9,5,0,0,"(9, 1)","RL",8,1,0,0,0,5
1204559,"/hi","real",7495,9,4,0.9,5,0,0,"(9, 5)","RL",4,1,0,0,0,2
1204560,"/hi","real",7495,9,4,0.9,5,0,0,"(9, 6)","RL",3,1,0,0,0,2
1204561,"/hi","real",7495,9,4,0.9,5,0,0,"(9, 8)","RL",1,1,0,0,0,1
1204562,"/hi","real",7496,9,2,0.9,7,1,0,"(1, 3)","LR",2,1,0,0,0,1
1204563,"/hi","real",7496,9,2,0.9,7,1,0,"(3, 2)","RL",1,1,0,0,0,1
1204564,"/hi","real",7496,9,2,0.9,7,1,0,"(4, 1)","RL",3,1,0,0,0,2
1204565,"/hi","real",7496,9,2,0.9,7,1,0,"(5, 4)","RL",1,1,0,0,0,1
1204566,"/hi","real",7496,9,2,0.9,7,1,0,"(7, 6)","RL",1,1,0,0,0,1
1204567,"/hi","real",7496,9,2,0.9,7,1,0,"(8, 5)","RL",3,0,1,1,1,2
1204568,"/hi","real",7496,9,2,0.9,7,1,0,"(9, 7)","RL",2,1,0,0,0,2
1204569,"/hi","real",7496,9,2,0.9,7,1,0,"(9, 8)","RL",1,1,0,0,0,1
1204570,"/hi","real",7502,9,2,0.9,4,0,0,"(2, 1)","RL",1,1,0,0,0,1
1204571,"/hi","real",7502,9,2,0.9,4,0,0,"(3, 2)","RL",1,1,0,0,0,1
1204572,"/hi","real",7502,9,2,0.9,4,0,0,"(6, 4)","RL",2,1,0,0,0,1
1204573,"/hi","real",7502,9,2,0.9,4,0,0,"(6, 5)","RL",1,1,0,0,0,1
1204574,"/hi","real",7502,9,2,0.9,4,0,0,"(8, 6)","RL",2,1,0,0,0,1
1204575,"/hi","real",7502,9,2,0.9,4,0,0,"(8, 7)","RL",1,1,0,0,0,1
1204576,"/hi","real",7502,9,2,0.9,4,0,0,"(9, 3)","RL",6,1,0,0,0,3
1204577,"/hi","real",7502,9,2,0.9,4,0,0,"(9, 8)","RL",1,1,0,0,0,1
1204578,"/hi","real",7513,9,2,0.9,7,2,0,"(1, 8)","LR",7,0,1,1,2,5
1204579,"/hi","real",7513,9,2,0.9,7,2,0,"(3, 2)","RL",1,1,0,0,0,1
1204580,"/hi","real",7513,9,2,0.9,7,2,0,"(4, 3)","RL",1,1,0,0,0,1
1204581,"/hi","real",7513,9,2,0.9,7,2,0,"(6, 5)","RL",1,1,0,0,0,1
1204582,"/hi","real",7513,9,2,0.9,7,2,0,"(7, 4)","RL",3,1,0,0,0,2
1204583,"/hi","real",7513,9,2,0.9,7,2,0,"(7, 6)","RL",1,1,0,0,0,1
1204584,"/hi","real",7513,9,2,0.9,7,2,0,"(8, 9)","LR",1,1,0,0,0,1
1204585,"/hi","real",7513,9,2,0.9,7,2,0,"(9, 7)","RL",2,0,1,1,2,2
1204586,"/hi","real",7516,11,4,0.916666666666667,6,0,0,"(2, 1)","RL",1,1,0,0,0,1
1204587,"/hi","real",7516,11,4,0.916666666666667,6,0,0,"(5, 4)","RL",1,1,0,0,0,1
1204588,"/hi","real",7516,11,4,0.916666666666667,6,0,0,"(6, 5)","RL",1,1,0,0,0,1
